algorithm,params,run-id,0-FNR,0-FNR_over_1-FNR,0-FPR,0-FPR_over_1-FPR,0-TNR,0-TNR_over_1-TNR,0-TPR,0-TPR_over_1-TPR,0-accuracy,0-accuracy_over_1-accuracy,0-calibration+,0-calibration+_over_1-calibration+,0-calibration-,0-calibration-_over_1-calibration-,1-FNR,1-FPR,1-TNR,1-TPR,1-accuracy,1-calibration+,1-calibration-,BCR,CV,DIavgall,DIbinary,MCC,TNR,TPR,accuracy,diff:1-FNRto0-FNR,diff:1-FPRto0-FPR,diff:1-TNRto0-TNR,diff:1-TPRto0-TPR,diff:1-accuracyto0-accuracy,diff:1-calibration+to0-calibration+,diff:1-calibration-to0-calibration-,job_and_age-FNR,job_and_age-FNRDiff,job_and_age-FNRRatio,job_and_age-FPR,job_and_age-FPRDiff,job_and_age-FPRRatio,job_and_age-TNR,job_and_age-TNRDiff,job_and_age-TNRRatio,job_and_age-TPR,job_and_age-TPRDiff,job_and_age-TPRRatio,job_and_age-accuracy,job_and_age-accuracyDiff,job_and_age-accuracyRatio,job_and_age-calibration+,job_and_age-calibration+Diff,job_and_age-calibration+Ratio,job_and_age-calibration-,job_and_age-calibration-Diff,job_and_age-calibration-Ratio
GaussianNB,,0,0.5454545454545454,1.0545454545454547,0.10104914411927113,1.1079049547299138,0.8989508558807289,0.9891705413955216,0.45454545454545453,0.9415584415584415,0.8444767441860465,0.9806555542180387,0.3859060402684564,0.9647651006711409,0.07814269535673839,1.1682043538442177,0.5172413793103448,0.09120741241192931,0.9087925875880707,0.4827586206896552,0.8611349219955426,0.4,0.06689128926766426,0.6927527223194123,1.0093721302346845,1.0694192198843362,1.0694192198843362,0.3562369107854753,0.9073282944462702,0.4781771501925546,0.8586307356154407,1.0282131661442007,1.0098417317073418,0.9901582682926582,0.9717868338557993,0.9833418221905038,0.9859060402684563,1.011251406089074,0.5313479623824451,1.0282131661442007,1.0545454545454547,0.09612827826560022,1.0098417317073418,1.1079049547299138,0.9038717217343998,0.9901582682926582,0.9891705413955216,0.46865203761755486,0.9717868338557993,0.9415584415584415,0.8528058330907946,0.9833418221905038,0.9806555542180387,0.39295302013422817,0.9859060402684563,0.9647651006711409,0.07251699231220132,1.011251406089074,1.1682043538442177
GaussianNB,,1,0.5606060606060606,1.1185924667233078,0.08509423186750431,1.0457870616084097,0.9149057681324957,0.9959443698168451,0.4393939393939394,0.8808507611324513,0.852605459057072,0.9769437551695617,0.4377358490566038,1.0193285499158473,0.08457142857142858,1.347214953271028,0.5011709601873536,0.0813686026451984,0.9186313973548016,0.49882903981264637,0.8727272727272727,0.42943548387096775,0.06277500733352889,0.703384579427462,1.0044970023161754,1.0354048267029536,1.0354048267029536,0.38517673119968465,0.918096019696348,0.4886731391585761,0.8697742170429716,1.0594351004187068,1.003725629222306,0.9962743707776941,0.940564899581293,0.9798781863297993,1.0083003651856361,1.0217964212378996,0.5308885103967071,1.0594351004187068,1.1185924667233078,0.08323141725635136,1.003725629222306,1.0457870616084097,0.9167685827436487,0.9962743707776941,0.9959443698168451,0.46911148960329285,0.940564899581293,0.8808507611324513,0.8626663658921723,0.9798781863297993,0.9769437551695617,0.43358566646378577,1.0083003651856361,1.0193285499158473,0.07367321795247873,1.0217964212378996,1.347214953271028
GaussianNB,,2,0.5962962962962963,1.1550446998722863,0.09030100334448166,1.082985674792662,0.9096989966555183,0.9924510875280627,0.40370370370370373,0.8345362962962964,0.8435077519379846,0.9710244162333262,0.4022140221402214,0.9588782287822878,0.0897936419408812,1.3699251879916148,0.5162538699690402,0.0833815307499518,0.9166184692500482,0.48374613003095973,0.868678210183439,0.41946308724832215,0.06554638364779874,0.6927543309585563,1.0035768655218837,1.028005176629728,1.028005176629728,0.36607969790697603,0.9155982905982906,0.469910371318822,0.8648943918426802,1.080042426327256,1.0069194725945299,0.9930805274054701,0.919957573672744,0.9748295417545455,0.9827509348918992,1.0242472582930824,0.5562750831326683,1.080042426327256,1.1550446998722863,0.08684126704721673,1.0069194725945299,1.082985674792662,0.9131587329527833,0.9930805274054701,0.9924510875280627,0.44372491686733173,0.919957573672744,0.8345362962962964,0.8560929810607119,0.9748295417545455,0.9710244162333262,0.4108385546942718,0.9827509348918992,0.9588782287822878,0.07767001279433997,1.0242472582930824,1.3699251879916148
GaussianNB,,3,0.5802919708029197,1.1347549221338995,0.08865860679332183,1.1150401079290688,0.9113413932066782,0.9900628609507688,0.4197080291970803,0.8589676746611052,0.8443560417702636,0.9683899445591817,0.4275092936802974,0.9765002655337228,0.0912743972445465,1.3878041883710868,0.511380880121396,0.07951158542447845,0.9204884145755216,0.48861911987860396,0.8719173990954859,0.43779741672331746,0.06576893052302889,0.6979691152251619,1.0082416408532828,1.0656585922227206,1.0656585922227206,0.3810555753926579,0.9191794364804745,0.47675879396984927,0.8678805535324108,1.0689110906815236,1.0091470213688434,0.9908529786311566,0.9310889093184763,0.9724386426747776,0.9897118769569799,1.0255054667215175,0.5458364254621579,1.0689110906815236,1.1347549221338995,0.08408509610890014,1.0091470213688434,1.1150401079290688,0.9159149038910999,0.9908529786311566,0.9900628609507688,0.4541635745378421,0.9310889093184763,0.8589676746611052,0.8581367204328747,0.9724386426747776,0.9683899445591817,0.4326533552018074,0.9897118769569799,0.9765002655337228,0.0785216638837877,1.0255054667215175,1.3878041883710868
GaussianNB,,4,0.5758754863813229,1.1143233192903,0.08656036446469251,1.1107690665648025,0.9134396355353075,0.9906384209062052,0.42412451361867703,0.8777300360828861,0.8509687034277198,0.9747580700031864,0.41762452107279696,0.9526853213730155,0.08447488584474885,1.2818471230178803,0.516793893129771,0.07792831747862017,0.9220716825213798,0.483206106870229,0.8730050354186225,0.43836565096952906,0.06590090528570038,0.6971708636899305,1.006417490883805,1.0520732276215679,1.0520732276215679,0.3802094018343126,0.9208254542464852,0.47351627313337585,0.8697742170429716,1.0590815932515518,1.0086320469860723,0.9913679530139277,0.940918406748448,0.9779636680090973,0.9792588701032678,1.0185739805590486,0.546334689755547,1.0590815932515518,1.1143233192903,0.08224434097165634,1.0086320469860723,1.1107690665648025,0.9177556590283437,0.9913679530139277,0.9906384209062052,0.453665310244453,0.940918406748448,0.8777300360828861,0.8619868694231712,0.9779636680090973,0.9747580700031864,0.427995086021163,0.9792588701032678,0.9526853213730155,0.07518789556522462,1.0185739805590486,1.2818471230178803
GaussianNB,,5,0.5486381322957199,1.0590547401354244,0.09033733562035451,1.1033681156732849,0.9096626643796455,0.9907821160601524,0.45136186770428016,0.9365230640354019,0.8509471585244267,0.9796253423547112,0.4233576642335766,0.9854128471708211,0.08140877598152425,1.2089616775659742,0.5180451127819549,0.0818741581681739,0.9181258418318261,0.48195488721804514,0.8686455134766291,0.4296246648793566,0.06733776387802971,0.6969537450195089,1.0093299086024083,1.0733135713502924,1.0733135713502924,0.37619424544046975,0.9169068599192951,0.47700063011972277,0.8660597232337947,1.030593019513765,1.0084631774521806,0.9915368225478194,0.9694069804862351,0.9823016450477976,0.9937329993542201,1.0140710121034946,0.5333416225388374,1.030593019513765,1.0590547401354244,0.0861057468942642,1.0084631774521806,1.1033681156732849,0.9138942531057358,0.9915368225478194,0.9907821160601524,0.4666583774611627,0.9694069804862351,0.9365230640354019,0.8597963360005278,0.9823016450477976,0.9796253423547112,0.42649116455646663,0.9937329993542201,0.9854128471708211,0.07437326992977698,1.0140710121034946,1.2089616775659742
GaussianNB,,6,0.5159010600706714,1.0051700595182254,0.08630609896432684,1.0801780193270207,0.9136939010356732,0.9930374810586496,0.4840989399293286,0.9945485220010002,0.8535378525482434,0.9797151961069878,0.47735191637630664,1.0935293512010882,0.08419838523644751,1.2711720815343315,0.5132475397426193,0.07989988448209473,0.9201001155179053,0.4867524602573808,0.8712101802032625,0.4365241004752206,0.06623681125439625,0.7027331062085838,1.0162082403276993,1.1288406558024653,1.1288406558024653,0.3895939687621639,0.9191819231403595,0.486284289276808,0.8686088856518572,1.0026535203280522,1.006406214482232,0.9935937855177679,0.9973464796719478,0.982327672344981,1.040827815901086,1.0179615739820513,0.5145742999066454,1.0026535203280522,1.0051700595182254,0.08310299172321078,1.006406214482232,1.0801780193270207,0.9168970082767892,0.9935937855177679,0.9930374810586496,0.48542570009335473,0.9973464796719478,0.9945485220010002,0.862374016375753,0.982327672344981,0.9797151961069878,0.4569380084257636,1.040827815901086,1.0935293512010882,0.07521759824542187,1.0179615739820513,1.2711720815343315
GaussianNB,,7,0.5719557195571956,1.1379089053259348,0.09064994298745721,1.2560281820077848,0.9093500570125428,0.9800846288997995,0.4280442804428044,0.8606284244660628,0.8449382716049383,0.9612209611367287,0.4218181818181818,0.9005179063360882,0.08857142857142856,1.3672135360890982,0.5026375282592314,0.07217190210059743,0.9278280978994026,0.49736247174076864,0.8790260572404955,0.46841731724627395,0.06478243978243978,0.7053818096887512,1.0154265614040638,1.1281532301167976,1.1281532301167976,0.4015633671946949,0.9251566106165513,0.4856070087609512,0.8739985433357611,1.0693181912979641,1.0184780408868597,0.9815219591131402,0.9306818087020358,0.9659122143644427,0.9534008645719079,1.0237889887889888,0.5372966239082135,1.0693181912979641,1.1379089053259348,0.08141092254402732,1.0184780408868597,1.2560281820077848,0.9185890774559726,0.9815219591131402,0.9800846288997995,0.4627033760917865,0.9306818087020358,0.8606284244660628,0.8619821644227169,0.9659122143644427,0.9612209611367287,0.4451177495322279,0.9534008645719079,0.9005179063360882,0.07667693417693416,1.0237889887889888,1.3672135360890982
GaussianNB,,8,0.551094890510949,1.0892126642908706,0.08121827411167515,1.038796674036935,0.9187817258883249,0.9967094089561763,0.4489051094890511,0.9086359048982562,0.8558866634098681,0.9773554773353034,0.4606741573033708,1.064290617435601,0.0848314606741573,1.3644947347997107,0.5059571088165211,0.07818495778971601,0.921815042210284,0.49404289118347894,0.8757168535478901,0.4328462073764788,0.06217060316220964,0.7036746601949588,1.007435552958777,1.0604520286829444,1.0604520286829444,0.38910713139636366,0.9213741083873084,0.48597521200260924,0.8727603787327021,1.0451377816944278,1.0030333163219591,0.9969666836780409,0.9548622183055722,0.980169809861978,1.027827949926892,1.0226608575119476,0.528525999663735,1.0451377816944278,1.0892126642908706,0.07970161595069558,1.0030333163219591,1.038796674036935,0.9202983840493044,0.9969666836780409,0.9967094089561763,0.471474000336265,0.9548622183055722,0.9086359048982562,0.8658017584788791,0.980169809861978,0.9773554773353034,0.44676018233992476,1.027827949926892,1.064290617435601,0.07350103191818347,1.0226608575119476,1.3644947347997107
GaussianNB,,9,0.5802469135802469,1.1837394662253418,0.08524590163934431,1.1010573770491805,0.9147540983606557,0.9915193641414723,0.41975308641975306,0.8233379058070417,0.8567293777134588,0.9783399643422599,0.3953488372093023,0.8639104220499569,0.07768595041322314,1.2187956041717072,0.4901812688821753,0.07742185231781673,0.9225781476821833,0.5098187311178247,0.875697006090761,0.4576271186440678,0.0637399332154783,0.7086264582748867,0.9979238948492406,0.9835924354288796,0.9835924354288796,0.3995016909339488,0.9214009701553892,0.4958519463943842,0.8728332119446468,1.0900656446980717,1.0078240493215276,0.9921759506784724,0.9099343553019283,0.9810323716226979,0.9377217185652345,1.0139460171977448,0.5352140912312111,1.0900656446980717,1.1837394662253418,0.08133387697858052,1.0078240493215276,1.1010573770491805,0.9186661230214195,0.9921759506784724,0.9915193641414723,0.4647859087687889,0.9099343553019283,0.8233379058070417,0.8662131919021099,0.9810323716226979,0.9783399643422599,0.426487977926685,0.9377217185652345,0.8639104220499569,0.07071294181435073,1.0139460171977448,1.2187956041717072
LR,,0,0.5612648221343873,0.9587049645096537,0.028161236885698493,0.9566510667958089,0.9718387631143015,1.001314779696428,0.43873517786561267,1.05831683385328,0.9064922480620154,0.9979370166925992,0.6851851851851852,1.0714725816389403,0.07465825446898001,1.057332870882675,0.5854406130268199,0.029437313000675647,0.9705626869993244,0.41455938697318007,0.9083661923538487,0.6394799054373522,0.07060998151571164,0.6946188921563706,1.0059699424684734,1.0823231073725879,1.0823231073725879,0.47333838924997507,0.9707525468287874,0.4184852374839538,0.9080844865258558,0.9758242091075674,0.9987239238850228,1.0012760761149773,1.0241757908924325,0.9981260557081667,1.045705279747833,1.0040482729532685,0.5733527175806037,0.9758242091075674,0.9587049645096537,0.02879927494318707,0.9987239238850228,0.9566510667958089,0.9712007250568129,1.0012760761149773,1.001314779696428,0.42664728241939637,1.0241757908924325,1.05831683385328,0.9074292202079322,0.9981260557081667,0.9979370166925992,0.6623325453112687,1.045705279747833,1.0714725816389403,0.07263411799234583,1.0040482729532685,1.057332870882675
LR,,1,0.6325757575757576,1.0388840326340325,0.021701884637350122,0.9318414168975788,0.9782981153626499,1.0016252120198104,0.36742424242424243,0.9394619851206678,0.8982630272952854,0.984207946573538,0.7185185185185186,1.0670215125304947,0.08882978723404256,1.249425122749591,0.6088992974238876,0.023289246693501964,0.976710753306498,0.3911007025761124,0.9126760563380282,0.6733870967741935,0.07109652720809406,0.6819969377172049,1.0034891959471697,1.0549407668294244,1.0549407668294244,0.46990296524572983,0.9769388592531801,0.3870550161812298,0.9105608157319738,1.02367646015187,0.9984126379438482,1.001587362056152,0.97632353984813,0.9855869709572572,1.045131421744325,1.0177332600259485,0.6207375274998226,1.02367646015187,1.0388840326340325,0.022495565665426043,0.9984126379438482,0.9318414168975788,0.977504434334574,1.001587362056152,1.0016252120198104,0.3792624725001774,0.97632353984813,0.9394619851206678,0.9054695418166567,0.9855869709572572,0.984207946573538,0.695952807646356,1.045131421744325,1.0670215125304947,0.07996315722106831,1.0177332600259485,1.249425122749591
LR,,2,0.5888888888888889,0.9717042713211296,0.030100334448160515,1.2440672094231777,0.9698996655518395,0.9939483483586666,0.4111111111111111,1.0435276140580658,0.8968023255813954,0.9840195570196161,0.6727272727272727,1.0044650830505446,0.08372827804107424,1.1662076632387683,0.6060371517027864,0.02419510314247153,0.9758048968575285,0.3939628482972136,0.9113663637922167,0.6697368421052632,0.07179534201357052,0.6859306352128671,1.014795280660556,1.227107558139535,1.227107558139535,0.4710536856775225,0.9749342537804077,0.3969270166453265,0.9091769847050255,0.9828517371861025,1.005905231305689,0.994094768694311,1.0171482628138975,0.9854359617891787,1.0029904306220097,1.0119329360275038,0.5974630202958376,0.9828517371861025,0.9717042713211296,0.027147718795316023,1.005905231305689,1.2440672094231777,0.972852281204684,0.994094768694311,0.9939483483586666,0.40253697970416236,1.0171482628138975,1.0435276140580658,0.9040843446868061,0.9854359617891787,0.9840195570196161,0.671232057416268,1.0029904306220097,1.0044650830505446,0.07776181002732238,1.0119329360275038,1.1662076632387683
LR,,3,0.6277372262773723,1.0367890529242816,0.032239493379389805,1.4391543804250329,0.9677605066206102,0.9899367652794028,0.3722627737226277,0.9435429533969679,0.8866235703630034,0.9721502265235813,0.6455696202531646,0.9348344693281402,0.09282245008094982,1.2755526160246813,0.6054628224582701,0.022401692144986107,0.9775983078550139,0.3945371775417299,0.9120232101715163,0.6905710491367862,0.07277038117818713,0.683446996889208,1.0143132474436931,1.2227582294722983,1.2227582294722983,0.47195374677088353,0.9761904761904762,0.3907035175879397,0.9083029861616897,1.022274403819102,1.0098378012344038,0.9901621987655963,0.9777255961808978,0.9746003601914871,0.9549985711163783,1.0200520689027628,0.6166000243678211,1.022274403819102,1.0367890529242816,0.027320592762187956,1.0098378012344038,1.4391543804250329,0.972679407237812,0.9901621987655963,0.9899367652794028,0.3833999756321788,0.9777255961808978,0.9435429533969679,0.8993233902672599,0.9746003601914871,0.9721502265235813,0.6680703346949755,0.9549985711163783,0.9348344693281402,0.08279641562956847,1.0200520689027628,1.2755526160246813
