algorithm,params,run-id,BCR,CV,DIavgall,DIbinary,MCC,TNR,TPR,accuracy,diff:privileged-FNRtounprivileged-FNR,diff:privileged-FPRtounprivileged-FPR,diff:privileged-TNRtounprivileged-TNR,diff:privileged-TPRtounprivileged-TPR,diff:privileged-accuracytounprivileged-accuracy,diff:privileged-calibration+tounprivileged-calibration+,diff:privileged-calibration-tounprivileged-calibration-,job-FNR,job-FNRDiff,job-FNRRatio,job-FPR,job-FPRDiff,job-FPRRatio,job-TNR,job-TNRDiff,job-TNRRatio,job-TPR,job-TPRDiff,job-TPRRatio,job-accuracy,job-accuracyDiff,job-accuracyRatio,job-calibration+,job-calibration+Diff,job-calibration+Ratio,job-calibration-,job-calibration-Diff,job-calibration-Ratio,privileged-FNR,privileged-FPR,privileged-TNR,privileged-TPR,privileged-accuracy,privileged-calibration+,privileged-calibration-,unprivileged-FNR,unprivileged-FNR_over_privileged-FNR,unprivileged-FPR,unprivileged-FPR_over_privileged-FPR,unprivileged-TNR,unprivileged-TNR_over_privileged-TNR,unprivileged-TPR,unprivileged-TPR_over_privileged-TPR,unprivileged-accuracy,unprivileged-accuracy_over_privileged-accuracy,unprivileged-calibration+,unprivileged-calibration+_over_privileged-calibration+,unprivileged-calibration-,unprivileged-calibration-_over_privileged-calibration-
LR,,0,0.6374727259047476,0.9964279699449867,0.9395707576781921,0.9395707576781921,0.3810838020648808,0.9749454518094951,0.3,0.895229248225068,0.98332083958021,0.9981969778822203,1.0018030221177798,1.0166791604197902,1.013139594960954,0.9976197721937223,0.9870430081136039,0.6985569715142429,0.98332083958021,0.976405090137858,0.024959384544757934,0.9981969778822203,0.9302799815824865,0.975040615455242,1.0018030221177798,1.001850887732196,0.3014430284857571,1.0166791604197902,1.0569053708439897,0.8959751126991637,1.013139594960954,1.0147734612511543,0.6157453699678289,0.9976197721937223,0.9961418529676022,0.08699838816066516,0.9870430081136039,0.8613882778548819,0.7068965517241379,0.025860895603647793,0.9741391043963522,0.29310344827586204,0.8894053152186867,0.6169354838709677,0.0934768841038632,0.6902173913043479,0.976405090137858,0.024057873485868075,0.9302799815824865,0.9759421265141319,1.001850887732196,0.30978260869565216,1.0569053708439897,0.9025449101796407,1.0147734612511543,0.6145552560646901,0.9961418529676022,0.08051989221746711,0.8613882778548819
LR,,1,0.6575497119789578,0.9945569576706563,0.9145634938658511,0.9145634938658511,0.42636748525695145,0.9764076279490465,0.3386917960088692,0.9000729878574746,0.9852140820179137,0.9940457236795892,1.0059542763204108,1.0147859179820862,1.0109603361360988,1.0537727541755084,0.9932719409875039,0.6602426999236857,0.9852140820179137,0.9778533129789361,0.02324971056224967,0.9940457236795892,0.7729701961748526,0.9767502894377503,1.0059542763204108,1.0061146441679965,0.33975730007631444,1.0147859179820862,1.0444870768440613,0.9007227828503486,1.0109603361360988,1.0122428668554437,0.6656200828605662,1.0537727541755084,1.0841864985196734,0.08393956907459334,0.9932719409875039,0.9229349176681876,0.6676356589147288,0.026226848722455065,0.9737731512775449,0.3323643410852713,0.8952426147822992,0.638733705772812,0.08730359858084136,0.6528497409326425,0.9778533129789361,0.020272572402044275,0.7729701961748526,0.9797274275979557,1.0061146441679965,0.3471502590673575,1.0444870768440613,0.9062029509183981,1.0122428668554437,0.6925064599483204,1.0841864985196734,0.08057553956834532,0.9229349176681876
LR,,2,0.6610779484420258,0.9961014525193241,0.9411680050113673,0.9411680050113673,0.42584077632993633,0.974065138721351,0.34809075816270063,0.8990113462942074,0.98704483120363,0.9982903812846838,1.0017096187153163,1.01295516879637,1.010655506130905,0.997082023707475,0.9895400306644997,0.6507728864116078,0.98704483120363,0.9802888405992192,0.025833423557829194,0.9982903812846838,0.9359411048033808,0.9741665764421708,1.0017096187153163,1.0017564965031063,0.3492271135883922,1.01295516879637,1.0377977726971015,0.8996798341879617,1.010655506130905,1.0119142185229013,0.6462278445939511,0.997082023707475,0.9954947728670356,0.08291245755980386,0.9895400306644997,0.8813288006191596,0.6572504708097928,0.026688232915487275,0.9733117670845127,0.3427495291902072,0.8943520811225092,0.6476868327402135,0.08814244222755399,0.6442953020134228,0.9802888405992192,0.024978614200171112,0.9359411048033808,0.9750213857998289,1.0017564965031063,0.35570469798657717,1.0377977726971015,0.9050075872534142,1.0119142185229013,0.6447688564476886,0.9954947728670356,0.07768247289205372,0.8813288006191596
LR,,3,0.6576043245350504,0.9959934636519601,0.9360692869898615,0.9360692869898615,0.42389209807005596,0.9760240511086058,0.3391845979614949,0.9014000398115586,0.9976225419417621,0.9988093284436494,1.0011906715563506,1.0023774580582379,1.0078515090070015,0.9903034429099398,0.9921508305530173,0.6606188511458082,0.9976225419417621,0.9964076294538521,0.02390654898219091,0.9988093284436494,0.951404899337517,0.9760934510178091,1.0011906715563506,1.001220578018296,0.3393811488541918,1.0023774580582379,1.0070298975342722,0.9018801118406179,1.0078515090070015,1.008743772935503,0.6517554950398755,0.9903034429099398,0.9852322550065175,0.08198433416133266,0.9921508305530173,0.9086338234857094,0.6618075801749271,0.024501884760366188,0.9754981152396338,0.33819241982507287,0.8979543573371171,0.6566037735849056,0.08590891888482402,0.6594301221166893,0.9964076294538521,0.023311213204015635,0.951404899337517,0.9766887867959844,1.001220578018296,0.3405698778833107,1.0070298975342722,0.9058058663441185,1.008743772935503,0.6469072164948454,0.9852322550065175,0.07805974943784132,0.9086338234857094
LR,,4,0.6537068006990119,0.9864866047006955,0.7973472466077558,0.7973472466077558,0.41076731281895873,0.9746569693334333,0.33275663206459055,0.9008028664322209,1.0289596327297177,0.9917376438071207,1.0082623561928794,0.9710403672702822,1.0100774713296308,1.0357865796549746,0.9956417712451935,0.6695147116789167,1.0289596327297177,1.0442108243955963,0.024883666707878838,0.9917376438071207,0.7152369330733229,0.9751163332921211,1.0082623561928794,1.0085092507837714,0.33048528832108326,0.9710403672702822,0.9160505444280146,0.9013896211991077,1.0100774713296308,1.0112427750028092,0.6346490830538687,1.0357865796549746,1.0580239051631235,0.08149383518958603,0.9956417712451935,0.9479135278801506,0.6550348953140579,0.029014844804318485,0.9709851551956815,0.34496510468594216,0.8963508855342922,0.6167557932263814,0.0836729495669893,0.6839945280437756,1.0442108243955963,0.02075248861143919,0.7152369330733229,0.9792475113885608,1.0085092507837714,0.31600547195622436,0.9160505444280146,0.9064283568639231,1.0112427750028092,0.652542372881356,1.0580239051631235,0.07931472081218274,0.9479135278801506
LR,,5,0.658332974249537,0.9984288874805167,0.9751132233051021,0.9751132233051021,0.4196101031111332,0.9743955548881214,0.34227039361095263,0.900869219029925,0.9705835016536972,0.9989273677191892,1.0010726322808108,1.0294164983463028,1.0122812185853403,1.0009237641781716,0.9874352277003757,0.6552041169417464,0.9705835016536972,0.956089035172016,0.0255447649406757,0.9989273677191892,0.9588731664352343,0.9744552350593243,1.0010726322808108,1.0011013568583322,0.3447958830582536,1.0294164983463028,1.0891172383529584,0.9015956941389975,1.0122812185853403,1.0137150581789907,0.6376799272018677,1.0009237641781716,1.0014496830170718,0.08086137572479207,0.9874352277003757,0.8558155853117249,0.6699123661148978,0.026081081081081092,0.9739189189189189,0.33008763388510226,0.8954550848463273,0.6372180451127819,0.08714376187460418,0.640495867768595,0.956089035172016,0.02500844880027031,0.9588731664352343,0.9749915511997297,1.0011013568583322,0.359504132231405,1.0891172383529584,0.9077363034316677,1.0137150581789907,0.6381418092909535,1.0014496830170718,0.07457898957497995,0.8558155853117249
LR,,6,0.662655619060303,0.991353838169678,0.8752225484209856,0.8752225484209856,0.42521021585739993,0.9731275875047045,0.35218365061590146,0.899542167075841,0.9863799116903933,0.9935700332786225,1.0064299667213774,1.0136200883096067,1.0159647666746299,1.033784900399588,0.9878409247142094,0.6467029491079492,0.9863799116903933,0.9791586572110731,0.026559989196940192,0.9935700332786225,0.7840479379474681,0.9734400108030599,1.0064299667213774,1.00662729422506,0.3532970508920507,1.0136200883096067,1.0393090882046705,0.9003806059865285,1.0159647666746299,1.0178897338311996,0.6408092612916485,1.033784900399588,1.0541496875848955,0.08153336558291112,0.9878409247142094,0.8612182128646869,0.6535129932627526,0.029774972557628954,0.970225027442371,0.34648700673724736,0.8923982226492134,0.6239168110918544,0.08761290322580645,0.6398929049531459,0.9791586572110731,0.02334500583625143,0.7840479379474681,0.9766549941637486,1.00662729422506,0.36010709504685406,1.0393090882046705,0.9083629893238434,1.0178897338311996,0.6577017114914425,1.0541496875848955,0.07545382794001579,0.8612182128646869
LR,,7,0.6609908469425694,0.9937763353406363,0.8981625836819165,0.8981625836819165,0.439479956874113,0.9789118198874296,0.34306987399770905,0.9052484904784023,0.994022210239644,0.9983894585531305,1.0016105414468695,1.0059777897603561,1.012910609486143,0.984012030973357,0.9869003226347921,0.6563412486604918,0.994022210239644,0.9909335409295036,0.020995294476403803,0.9983894585531305,0.9261238673352662,0.9790047055235962,1.0016105414468695,1.0016464346528666,0.3436587513395082,1.0059777897603561,1.017547163762843,0.9060541721333499,1.012910609486143,1.014351518164531,0.6792647027453658,0.984012030973357,0.9767366068657273,0.08002970391603892,0.9869003226347921,0.8486977758021411,0.6593301435406699,0.02180056519983853,0.9781994348001615,0.3406698564593301,0.8995988673902784,0.6872586872586872,0.08657954259864288,0.6533523537803139,0.9909335409295036,0.020190023752969077,0.9261238673352662,0.9798099762470309,1.0016464346528666,0.3466476462196862,1.017547163762843,0.9125094768764215,1.014351518164531,0.6712707182320442,0.9767366068657273,0.07347986523343494,0.8486977758021411
LR,,8,0.6548261453929509,0.993635534682199,0.9007592945148092,0.9007592945148092,0.4171839977579329,0.9753857734286789,0.33426651735722285,0.8994094618804326,1.0062099779843101,0.9944508165638873,1.0055491834361128,0.9937900220156899,1.005685296686854,1.04273166785446,0.9985248603395808,0.6661159560908589,1.0062099779843101,1.0093663276966363,0.02430366444224691,0.9944508165638873,0.7950686557043593,0.975696335557753,1.0055491834361128,1.005703627728796,0.33388404390914106,0.9937900220156899,0.9815721659222986,0.8997314312734543,1.005685296686854,1.006338909344234,0.6496186220313193,1.04273166785446,1.0680166784192293,0.08396501582766834,0.9985248603395808,0.9825844789865389,0.6630109670987039,0.027078256160303238,0.9729217438396968,0.3369890329012961,0.8968887829300274,0.6282527881040892,0.08470258565787797,0.669220945083014,1.0093663276966363,0.02152907272419058,0.7950686557043593,0.9784709272758094,1.005703627728796,0.33077905491698595,0.9815721659222986,0.9025740796168812,1.006338909344234,0.6709844559585493,1.0680166784192293,0.08322744599745871,0.9825844789865389
LR,,9,0.6559790994879788,0.9957739772529275,0.9318765133171912,0.9318765133171912,0.42477700528448564,0.9769526248399488,0.3350055741360089,0.900537456041404,1.0082161982328968,1.0002667232167124,0.9997332767832876,0.9917838017671032,1.0059958152836774,0.9677885814011468,0.9927202038088796,0.6656905586016724,1.0082161982328968,1.0124190085681681,0.02306295427088656,1.0002667232167124,1.011632270168857,0.9769370457291134,0.9997332767832876,0.999727017403547,0.3343094413983276,0.9917838017671032,0.9757217128272995,0.9009064507116722,1.0059958152836774,1.0066775345105623,0.6600847668910497,0.9677885814011468,0.9523633950298649,0.0837876655224796,0.9927202038088796,0.916733397456608,0.661582459485224,0.022929592662530363,0.9770704073374696,0.33841754051477596,0.8979085430698334,0.6761904761904762,0.08742756361803981,0.6697986577181207,1.0124190085681681,0.023196315879242757,1.011632270168857,0.9768036841207572,0.999727017403547,0.3302013422818792,0.9757217128272995,0.9039043583535109,1.0066775345105623,0.643979057591623,0.9523633950298649,0.08014776742691937,0.916733397456608
DecisionTree,,0,0.6940568679151813,0.9936408198975664,0.9467997205986831,0.9467997205986831,0.3901155567933827,0.9291249717854188,0.4589887640449438,0.8735983013734988,0.9879903798100951,0.9974796526575976,1.0025203473424025,1.0120096201899051,1.0103149796224498,0.9811214504634246,0.9891881719978051,0.5399722013993004,0.9879903798100951,0.9780034324942793,0.07074200408842862,0.9974796526575976,0.964996234547013,0.9292579959115714,1.0025203473424025,1.0027158979062232,0.46002779860069964,1.0120096201899051,1.0264515685195377,0.8741838275540446,1.0103149796224498,1.0118695822835952,0.46314297847199143,0.9811214504634246,0.9600523519299892,0.07174622460204277,0.9891881719978051,0.8598635345961122,0.5459770114942528,0.0720021777596298,0.9279978222403702,0.4540229885057471,0.8690263377428197,0.47258225324027914,0.07715213860314023,0.5339673913043479,0.9780034324942793,0.06948183041722744,0.964996234547013,0.9305181695827726,1.0027158979062232,0.46603260869565216,1.0264515685195377,0.8793413173652694,1.0118695822835952,0.4537037037037037,0.9600523519299892,0.06634031060094531,0.8598635345961122
DecisionTree,,1,0.7055161373509484,0.9927597754115187,0.9414320028250399,0.9414320028250399,0.4099548165280717,0.9287706339036708,0.48226164079822614,0.875323468913808,1.0233361449170584,0.9978256068174421,1.0021743931825577,0.9766638550829417,1.0019116942200914,0.9807813116878925,0.9989231518726065,0.5194200104430253,1.0233361449170584,1.0459597357908477,0.07110423236640667,0.9978256068174421,0.9698801753344936,0.9288957676335934,1.0021743931825577,1.002343579538304,0.48057998955697473,0.9766638550829417,0.9525927134755824,0.8754368057053714,1.0019116942200914,1.0021860901615995,0.47791464816640306,0.9807813116878925,0.9605789897220157,0.07039700303796834,0.9989231518726065,0.9848193184789014,0.5077519379844961,0.0721914289576856,0.9278085710423144,0.49224806201550386,0.8744809585953257,0.4875239923224568,0.07093542710166509,0.5310880829015544,1.0459597357908477,0.07001703577512775,0.9698801753344936,0.9299829642248723,1.002343579538304,0.4689119170984456,0.9525927134755824,0.876392652815417,1.0021860901615995,0.4683053040103493,0.9605789897220157,0.0698585789742716,0.9848193184789014
DecisionTree,,2,0.7039375922478126,0.9918225672345522,0.9333786673546942,0.9333786673546942,0.40895279909388454,0.9297346200241254,0.4781405644714997,0.8755888793046248,1.0096260063954297,0.9976444084853228,1.0023555915146773,0.9903739936045703,1.006436488668145,0.9743903913073904,0.9934274539071786,0.5227037753257752,1.0096260063954297,1.018586943258084,0.0701256144057561,0.9976444084853228,0.9669638309123054,0.929874385594244,1.0023555915146773,1.0025364489763993,0.4772962246742249,0.9903739936045703,0.9800335570469799,0.8759926813108441,1.006436488668145,1.007374744716906,0.47902996990921876,0.9743903913073904,0.9479304635761591,0.070638458136385,0.9934274539071786,0.911091376489834,0.5178907721280603,0.07130341016309472,0.9286965898369053,0.4821092278719397,0.8727744369767716,0.4918347742555235,0.0739247311827957,0.52751677852349,1.018586943258084,0.06894781864841748,0.9669638309123054,0.9310521813515825,1.0025364489763993,0.47248322147651006,0.9800335570469799,0.8792109256449165,1.007374744716906,0.46622516556291393,0.9479304635761591,0.06735218508997429,0.911091376489834
DecisionTree,,3,0.7008743807090634,0.9926732824646385,0.9387726776713906,0.9387726776713906,0.40283934573061553,0.9306275836151823,0.4711211778029445,0.8767832260633004,1.0098183875217077,0.9976526741111471,1.002347325888853,0.9901816124782923,1.0056463085691614,0.978440410896962,0.9945776207718237,0.5296905348687255,1.0098183875217077,1.0187094828885874,0.0692355993065159,0.9976526741111471,0.9666616889055463,0.9307644006934841,1.002347325888853,1.0025251175528456,0.4703094651312745,0.9901816124782923,0.9793392213500262,0.8771284634958849,1.0056463085691614,1.0064580513347847,0.47242178647614896,0.978440410896962,0.9553817910587433,0.06982071099034434,0.9945776207718237,0.9252414567522727,0.5247813411078717,0.07040926225094235,0.9295907377490576,0.4752186588921283,0.8743053092113042,0.48320158102766797,0.0725319006044325,0.5345997286295794,1.0187094828885874,0.06806193636208946,0.9666616889055463,0.9319380636379105,1.0025251175528456,0.4654002713704206,0.9793392213500262,0.8799516177804657,1.0064580513347847,0.4616419919246299,0.9553817910587433,0.06710952137625617,0.9252414567522727
DecisionTree,,4,0.6988310048646657,0.993583825858199,0.9476945028537098,0.9476945028537098,0.3907106281033912,0.9259203718977281,0.4717416378316032,0.873664653971203,1.0161840061211713,0.9990677398223596,1.0009322601776405,0.9838159938788287,1.0032665727064107,0.9715762273901809,0.9959336910661628,0.5295276959818219,1.0161840061211713,1.031037396060296,0.07402779703668588,0.9990677398223596,0.9874854204414582,0.9259722029633142,1.0009322601776405,1.0010072977422448,0.470472304018178,0.9838159938788287,0.9661821705426358,0.8738548482217421,1.0032665727064107,1.0037451180402062,0.4509043927648579,0.9715762273901809,0.9388888888888889,0.06882445290335643,0.9959336910661628,0.942612951738714,0.5214356929212363,0.07449392712550607,0.9255060728744939,0.4785643070787637,0.8722215618685368,0.46511627906976744,0.07085760737027504,0.5376196990424076,1.031037396060296,0.0735616669478657,0.9874854204414582,0.9264383330521343,1.0010072977422448,0.46238030095759236,0.9661821705426358,0.8754881345749475,1.0037451180402062,0.43669250645994834,0.9388888888888889,0.0667912984364378,0.942612951738714
DecisionTree,,5,0.6990817320694611,0.9940469900974098,0.9509618627085756,0.9509618627085756,0.39457536390676606,0.9275416729238625,0.47062179121505987,0.8743945325459491,0.9968763495806074,0.9985377181845584,1.0014622818154417,1.0031236504193926,1.0074085104020813,0.9760336255688907,0.9915604439910659,0.5291100345760875,0.9968763495806074,0.9941137816867593,0.07237696720038728,0.9985377181845584,0.9799983633377672,0.9276230327996127,1.0014622818154417,1.0015776185208147,0.4708899654239125,1.0031236504193926,1.0066555787981666,0.8748327706869787,1.0074085104020813,1.0085044976376976,0.45918005814123913,0.9760336255688907,0.9491336077945544,0.06938908207116774,0.9915604439910659,0.8853459216694533,0.5306718597857838,0.07310810810810808,0.9268918918918919,0.46932814021421615,0.8711285154859381,0.47116324535679377,0.07360886007563479,0.5275482093663912,0.9941137816867593,0.07164582629266647,0.9799983633377672,0.9283541737073335,1.0015776185208147,0.4724517906336088,1.0066555787981666,0.8785370258880193,1.0085044976376976,0.4471968709256845,0.9491336077945544,0.0651693040667007,0.8853459216694533
DecisionTree,,6,0.7115798830109652,0.9997679731257677,0.9980813428185382,0.9980813428185382,0.4196265543492335,0.929318780579601,0.49384098544232924,0.8777121624311591,1.0066715369659582,1.0073329978198027,0.9926670021801973,0.9933284630340418,0.998848466471529,0.9372183413891457,0.9928014909831459,0.5067043921595913,1.0066715369659582,1.013253779938108,0.07103751976610329,1.0073329978198027,1.1088449859688838,0.9289624802338967,0.9926670021801973,0.992137282902645,0.4932956078404088,0.9933284630340418,0.9865664207216462,0.8776516860999413,0.998848466471529,0.9986887980730784,0.48102227893687677,0.9372183413891457,0.8774784298040111,0.0678488329232669,0.9928014909831459,0.899248401523188,0.5033686236766122,0.06737102085620195,0.932628979143798,0.4966313763233879,0.8782274528641768,0.5124131082423039,0.071448087431694,0.5100401606425703,1.013253779938108,0.07470401867600462,1.1088449859688838,0.9252959813239954,0.992137282902645,0.4899598393574297,0.9865664207216462,0.8770759193357058,0.9986887980730784,0.44963144963144963,0.8774784298040111,0.0642495784148398,0.899248401523188
DecisionTree,,7,0.6981224949442199,0.9831217501782672,0.8617777338270465,0.8617777338270465,0.39793445847983394,0.9311819887429643,0.4650630011454754,0.8771813416495255,1.0190896122422513,0.9909905664405255,1.0090094335594744,0.9809103877577487,1.0137471685651427,0.9809185704938117,0.9908550665791136,0.536817533393853,1.0190896122422513,1.0362044370111663,0.0682984052765136,0.9909905664405255,0.8762493516072923,0.9317015947234863,1.0090094335594744,1.0097168506212562,0.46318246660614704,0.9809103877577487,0.9596181279490837,0.8780392284543506,1.0137471685651427,1.0157802005360441,0.467753971237244,0.9809185704938117,0.9600217013382493,0.06947672022679639,0.9908550665791136,0.8765019063796441,0.5272727272727273,0.07280312205625084,0.9271968779437492,0.4727272727272727,0.8711656441717791,0.47729468599033814,0.07404918693723962,0.5463623395149786,1.0362044370111663,0.06379368849677636,0.8762493516072923,0.9362063115032236,1.0097168506212562,0.4536376604850214,0.9596181279490837,0.8849128127369219,1.0157802005360441,0.45821325648414984,0.9600217013382493,0.06490425351635316,0.8765019063796441
DecisionTree,,8,0.7143747990159738,1.0001763258844865,1.0014389084094908,1.0014389084094908,0.4224830114406396,0.9281896876176139,0.5005599104143337,0.8775131046380465,0.9702960085261457,0.9973750065813612,1.0026249934186389,1.0297039914738544,1.0068444734697513,1.0182215051722503,0.9946556424721453,0.4976106164265823,0.9702960085261457,0.9420367637193077,0.07166340364269791,0.9973750065813612,0.9640293109646274,0.928336596357302,1.0026249934186389,1.0028316344954091,0.5023893835734177,1.0297039914738544,1.0609265919187647,0.8779007204635679,1.0068444734697513,1.0078269203840982,0.48479168643826515,1.0182215051722503,1.0383061499326651,0.06715529032994577,0.9946556424721453,0.9234633934580965,0.5124626121635094,0.07297590035201729,0.9270240996479827,0.48753738783649053,0.8744784837286923,0.47568093385214005,0.06982746909387312,0.48275862068965514,0.9420367637193077,0.07035090693337853,0.9640293109646274,0.9296490930666215,1.0028316344954091,0.5172413793103449,1.0609265919187647,0.8813229571984436,1.0078269203840982,0.49390243902439024,1.0383061499326651,0.06448311156601842,0.9234633934580965
DecisionTree,,9,0.699264089775959,1.0057170595032814,1.0489216123116998,1.0489216123116998,0.39804893306820466,0.9280711003991866,0.47045707915273133,0.8735983013734988,0.9896481788344285,1.0101653430885538,0.9898346569114463,1.0103518211655715,0.9973757903295902,0.9438327778401927,0.9923381624309564,0.5286658434686918,0.9896481788344285,0.9806088207094918,0.07252264996348373,1.0101653430885538,1.1507317073170737,0.9274773500365163,0.9898346569114463,0.9890995294101046,0.47133415653130817,1.0103518211655715,1.0222066674901524,0.8734368021717667,0.9973757903295902,0.9970000423557102,0.4663552160181752,0.9438327778401927,0.8864020803352773,0.07109549277555316,0.9923381624309564,0.8977418321588725,0.5338417540514776,0.0674399784192069,0.9325600215807931,0.4661582459485224,0.8747489070069715,0.49443882709807885,0.07492641156007493,0.5234899328859061,0.9806088207094918,0.07760532150776056,1.1507317073170737,0.9223946784922394,0.9890995294101046,0.47651006711409394,1.0222066674901524,0.8721246973365617,0.9970000423557102,0.4382716049382716,0.8864020803352773,0.06726457399103139,0.8977418321588725
Feldman-SVM,lambda=1.0,0,0.4999623805582725,0.9998808246931236,1.0,0.0,-0.0029810862815488697,0.999924761116545,0.0,0.8818260234888196,1.0,0.9998638900231387,1.0001361099768613,1.0,1.0143585549672909,2.0,0.9857457908973472,1.0,1.0,1.0,6.805498843065472e-05,0.9998638900231387,1.0,0.9999319450115693,1.0001361099768613,1.000136128505309,1.0,1.0,1.0,0.8826410817977917,1.0143585549672909,1.0164011209815598,0.5,2.0,1.0,0.1173067452698893,0.9857457908973472,0.8854474958129718,1.0,0.00013610997686130943,0.9998638900231387,0.0,0.8754618043141461,0.0,0.12443384982121573,1.0,1.0,0.0,0.0,1.0,1.000136128505309,0.0,1.0,0.8898203592814371,1.0164011209815598,1.0,0.0,0.11017964071856287,0.8854474958129718
Feldman-SVM,lambda=1.0,1,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.880299913741623,1.0,1.0,1.0,1.0,1.006204401296066,1.0,0.993795598703934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8806677481625662,1.006204401296066,1.0070700146714264,1.0,1.0,1.0,0.11933225183743382,0.993795598703934,0.9493247107320341,1.0,0.0,1.0,0.0,0.8775655475145332,1.0,0.12243445248546685,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8837699488105992,1.0070700146714264,1.0,1.0,0.11623005118940079,0.9493247107320341
Feldman-SVM,lambda=1.0,2,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8801008559485104,1.0,1.0,1.0,1.0,1.0121710065469918,1.0,0.9878289934530081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88086442085397,1.0121710065469918,1.0139132371647173,1.0,1.0,1.0,0.11913557914603007,0.9878289934530081,0.9028038544961977,1.0,0.0,1.0,0.0,0.874778917580474,1.0,0.125221082419526,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8869499241274659,1.0139132371647173,1.0,1.0,0.11305007587253414,0.9028038544961977
Feldman-SVM,lambda=1.0,3,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8828213124543826,1.0,1.0,1.0,1.0,1.010244053242324,1.0,0.9897559467576759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8834476740138546,1.010244053242324,1.0116631607795281,1.0,1.0,1.0,0.11655232598614546,0.9897559467576759,0.9158076207285368,1.0,0.0,1.0,0.0,0.8783256473926925,1.0,0.12167435260730755,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8885697006350166,1.0116631607795281,1.0,1.0,0.11143029936498337,0.9158076207285368
Feldman-SVM,lambda=1.0,4,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.884944595580917,1.0,1.0,1.0,1.0,1.009427523818525,1.0,0.990572476181475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8854935075410229,1.009427523818525,1.010703611050641,1.0,1.0,1.0,0.11450649245897712,0.990572476181475,0.9209234716996502,1.0,0.0,1.0,0.0,0.8807797456317604,1.0,0.11922025436823963,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8902072694502854,1.010703611050641,1.0,1.0,0.10979273054971463,0.9209234716996502
Feldman-SVM,lambda=1.0,5,0.4999624568253492,1.0001505117399156,1.0,0.0,-0.002955390184570793,0.9999249136506984,0.0,0.883617543626833,1.0,1.000168976005407,0.9998310239945928,1.0,1.0124481442672262,0.0,0.987417793115721,1.0,1.0,1.0,8.448800270360879e-05,1.000168976005407,1.0,0.9999155119972964,0.9998310239945928,0.9998310239945928,1.0,1.0,1.0,0.8843538929476632,1.0124481442672262,1.0141757448297182,0.5,1.0,1.0,0.11557907574381043,0.987417793115721,0.8967572956048501,1.0,0.0,1.0,0.0,0.8781298208140501,1.0,0.12187017918594992,1.0,1.0,0.00016897600540721758,0.0,0.9998310239945928,0.9998310239945928,0.0,1.0,0.8905779650812763,1.0141757448297182,0.0,0.0,0.10928797230167094,0.8967572956048501
Feldman-SVM,lambda=1.0,6,0.5002799552071668,1.0001482799525505,1.0,0.0,0.022216898245386817,1.0,0.0005599104143337066,0.8815606130980028,0.998661311914324,1.0,1.0,1.001338688085676,1.0141579842673316,1.0,0.9858584204256247,0.999330655957162,0.998661311914324,0.998661311914324,1.0,1.0,1.0,1.0,1.0,1.0,0.0006693440428380187,1.001338688085676,1.0,0.8823041632637245,1.0141579842673316,1.0161763906413377,1.0,1.0,1.0,0.11770403908275345,0.9858584204256247,0.8866632020059444,1.0,0.0,1.0,0.0,0.8752251711300588,1.0,0.12477482886994115,0.998661311914324,0.998661311914324,0.0,1.0,1.0,1.0,0.0013386880856760374,0.0,0.8893831553973903,1.0161763906413377,1.0,1.0,0.11063324929556577,0.8866632020059444
Feldman-SVM,lambda=1.0,7,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.8841483644084666,1.0,1.0,1.0,1.0,1.01699664145582,1.0,0.9830033585441801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852090333281931,1.01699664145582,1.0193868298990083,1.0,1.0,1.0,0.11479096667180688,0.9830033585441801,0.862140159828201,1.0,0.0,1.0,0.0,0.8767107126002831,1.0,0.12328928739971685,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8937073540561031,1.0193868298990083,1.0,1.0,0.1062926459438969,0.862140159828201
