algorithm,params,run-id,0-FNR,0-FNR_over_1-FNR,0-FPR,0-FPR_over_1-FPR,0-TNR,0-TNR_over_1-TNR,0-TPR,0-TPR_over_1-TPR,0-accuracy,0-accuracy_over_1-accuracy,0-calibration+,0-calibration+_over_1-calibration+,0-calibration-,0-calibration-_over_1-calibration-,1-FNR,1-FPR,1-TNR,1-TPR,1-accuracy,1-calibration+,1-calibration-,BCR,CV,DIavgall,DIbinary,MCC,TNR,TPR,accuracy,diff:1-FNRto0-FNR,diff:1-FPRto0-FPR,diff:1-TNRto0-TNR,diff:1-TPRto0-TPR,diff:1-accuracyto0-accuracy,diff:1-calibration+to0-calibration+,diff:1-calibration-to0-calibration-,job_and_age-FNR,job_and_age-FNRDiff,job_and_age-FNRRatio,job_and_age-FPR,job_and_age-FPRDiff,job_and_age-FPRRatio,job_and_age-TNR,job_and_age-TNRDiff,job_and_age-TNRRatio,job_and_age-TPR,job_and_age-TPRDiff,job_and_age-TPRRatio,job_and_age-accuracy,job_and_age-accuracyDiff,job_and_age-accuracyRatio,job_and_age-calibration+,job_and_age-calibration+Diff,job_and_age-calibration+Ratio,job_and_age-calibration-,job_and_age-calibration-Diff,job_and_age-calibration-Ratio
Feldman-DecisionTree,lambda=1.0,9,0.5020576131687242,1.0086863123450542,0.08852459016393444,1.6334367681498831,0.9114754098360656,0.9637036129986765,0.49794238683127573,0.9913920603979085,0.8630004823926676,0.9637858424268371,0.4275618374558304,0.7876139111028455,0.06815642458100558,1.078919303837709,0.4977341389728097,0.05419529662247169,0.9458047033775283,0.5022658610271903,0.8954276400446084,0.5428571428571428,0.06317101226993865,0.7211175250286983,1.0314300527942089,1.2990858166710968,1.2990858166710968,0.44971378638910003,0.9406396448244676,0.5015954052329291,0.8905316824471959,1.0043234741959144,1.0343292935414627,0.9656707064585373,0.9956765258040854,0.9675728423480592,0.8847046945986876,1.0049854123110669,0.49989587607076696,1.0043234741959144,1.0086863123450542,0.07135994339320306,1.0343292935414627,1.6334367681498831,0.9286400566067969,0.9656707064585373,0.9637036129986765,0.500104123929233,0.9956765258040854,0.9913920603979085,0.879214061218638,0.9675728423480592,0.9637858424268371,0.4852094901564866,0.8847046945986876,0.7876139111028455,0.06566371842547211,1.0049854123110669,1.078919303837709
Feldman-SVM-DIavgall,lambda=0.05,0,0.6521739130434783,1.0417221010058006,0.03036996134732195,0.9392930433420977,0.969630038652678,1.002028409184161,0.34782608695652173,0.9301496792587313,0.8934108527131783,0.9913002670488813,0.6153846153846154,1.0378310214375788,0.08589276418532014,1.139945216721452,0.6260536398467433,0.03233278641057813,0.9676672135894219,0.3739463601532567,0.9012515000857192,0.5929526123936817,0.07534815088075256,0.6688320002092388,0.9987360573428116,0.9820836512287244,0.9820836512287244,0.41876222526362505,0.9679592507394019,0.36970474967907574,0.9000728332119446,1.026120273196735,0.9980371749367438,1.0019628250632562,0.9738797268032651,0.9921593526274591,1.0224320029909337,1.0105446133045677,0.6391137764451108,1.026120273196735,1.0417221010058006,0.03135137387895004,0.9980371749367438,0.9392930433420977,0.96864862612105,1.0019628250632562,1.002028409184161,0.3608862235548892,0.9738797268032651,0.9301496792587313,0.8973311763994487,0.9921593526274591,0.9913002670488813,0.6041686138891486,1.0224320029909337,1.0378310214375788,0.08062045753303634,1.0105446133045677,1.139945216721452
Feldman-SVM-DIavgall,lambda=0.0,1,0.6553030303030303,1.016275038520801,0.0239862935465448,0.9931467732724127,0.9760137064534552,1.0001696143326804,0.3446969696969697,0.9704545454545456,0.8933002481389578,0.9838311936587281,0.6842105263157895,1.063157894736842,0.09192348565356004,1.225052941978679,0.644808743169399,0.024151811385853983,0.975848188614146,0.3551912568306011,0.907981220657277,0.6435643564356436,0.07503633720930232,0.6646350159953149,1.0056549841193185,1.0937031668427388,1.0937031668427388,0.43417330030687973,0.9758719737382027,0.3533980582524272,0.9058266569555717,1.0104942871336313,0.9998344821606908,1.0001655178393092,0.9895057128663687,0.9853190274816808,1.040646169880146,1.0168871484442576,0.6500558867362146,1.0104942871336313,1.016275038520801,0.024069052466199392,0.9998344821606908,0.9931467732724127,0.9759309475338006,1.0001655178393092,1.0001696143326804,0.3499441132637854,0.9895057128663687,0.9704545454545456,0.9006407343981174,0.9853190274816808,0.9838311936587281,0.6638874413757165,1.040646169880146,1.063157894736842,0.08347991143143119,1.0168871484442576,1.225052941978679
Feldman-SVM-DIavgall,lambda=0.1,2,0.6888888888888889,1.0775356470271724,0.032329988851728,1.117971014492756,0.967670011148272,0.996486866751258,0.3111111111111111,0.8625655698617072,0.8817829457364341,0.9759848050247857,0.5915492957746479,0.972375022668198,0.0967741935483871,1.2770444427087402,0.6393188854489165,0.028918449971081506,0.9710815500289185,0.3606811145510836,0.9034801988685067,0.608355091383812,0.07577981651376146,0.6613456213943755,1.0031375547041226,1.0477842208593924,1.0477842208593924,0.41230299011677657,0.9705785667324129,0.352112676056338,0.9002184996358339,1.0495700034399724,1.0034115388806466,0.9965884611193535,0.9504299965600276,0.9783027468679274,0.9831942043908358,1.0209943770346257,0.6641038871689027,1.0495700034399724,1.0775356470271724,0.03062421941140475,1.0034115388806466,1.117971014492756,0.9693757805885952,0.9965884611193535,0.996486866751258,0.3358961128310973,0.9504299965600276,0.8625655698617072,0.8926315723024705,0.9783027468679274,0.9759848050247857,0.59995219357923,0.9831942043908358,0.972375022668198,0.08627700503107427,1.0209943770346257,1.2770444427087402
Feldman-SVM-DIavgall,lambda=0.0,3,0.6824817518248175,1.039897050757352,0.02763385146804831,1.1054603427660388,0.9723661485319517,0.9972961552983759,0.3175182481751825,0.9238168898341954,0.8831427150671308,0.9769255689892115,0.6444444444444445,1.0143242580328673,0.09968017057569296,1.268300528735349,0.6562974203338392,0.024997596384963017,0.975002403615037,0.34370257966616086,0.9040020479563102,0.635343618513324,0.0785934944575686,0.6569105620374074,1.006289411988649,1.103373939824653,1.103373939824653,0.41738582756616316,0.9746251441753172,0.3391959798994975,0.9009468317552805,1.0261843314909784,1.0026362550830852,0.9973637449169147,0.9738156685090216,0.9791406671108206,1.0091008259311205,1.0210866761181243,0.6693895860793284,1.0261843314909784,1.039897050757352,0.026315723926505663,1.0026362550830852,1.1054603427660388,0.9736842760734943,0.9973637449169147,0.9972961552983759,0.3306104139206717,0.9738156685090216,0.9238168898341954,0.8935723815117205,0.9791406671108206,0.9769255689892115,0.6398940314788842,1.0091008259311205,1.0143242580328673,0.08913683251663078,1.0210866761181243,1.268300528735349
Feldman-SVM-DIavgall,lambda=0.1,4,0.6653696498054475,1.0426246904846128,0.03302961275626426,1.0877822150457044,0.9669703872437357,0.9972510970216586,0.3346303501945525,0.924822275854143,0.8862394436164928,0.98287435502645,0.5972222222222222,0.9953703703703703,0.09149277688603531,1.1958631256384065,0.6381679389312978,0.03036417795714419,0.9696358220428558,0.3618320610687023,0.9016813177434497,0.6,0.07650773313809829,0.6633108896644867,1.0041116204600116,1.0609820973796904,1.0609820973796904,0.4124672186492142,0.9692510071528406,0.3573707721761327,0.8994173343044428,1.0272017108741498,1.0026654347991202,0.9973345652008799,0.9727982891258502,0.984558125873043,0.9972222222222222,1.014985043747937,0.6517687943683727,1.0272017108741498,1.0426246904846128,0.031696895356704224,1.0026654347991202,1.0877822150457044,0.9683031046432957,0.9973345652008799,0.9972510970216586,0.3482312056316274,0.9727982891258502,0.924822275854143,0.8939603806799712,0.984558125873043,0.98287435502645,0.5986111111111111,0.9972222222222222,0.9953703703703703,0.0840002550120668,1.014985043747937,1.1958631256384065
Feldman-SVM-DIavgall,lambda=0.0,5,0.6459143968871595,1.0300553331653741,0.03945111492281306,1.340048655253981,0.9605488850771869,0.9896852806792508,0.3540856031128405,0.9494634115727376,0.882851445663011,0.9779431546629952,0.56875,0.9196320564516128,0.08992416034669556,1.1776399032453344,0.6270676691729323,0.029440061573985044,0.970559938426015,0.37293233082706767,0.9027635619242579,0.6184538653366584,0.0763596410913752,0.6694991438145133,1.0113540307089648,1.1659783741046188,1.1659783741046188,0.4246195564517763,0.9691180103763485,0.369880277252678,0.8998543335761107,1.018846727714227,1.010011053348828,0.989988946651172,0.9811532722857728,0.9800878837387531,0.9502961346633416,1.0135645192553204,0.636491033030046,1.018846727714227,1.0300553331653741,0.03444558824839905,1.010011053348828,1.340048655253981,0.965554411751601,0.989988946651172,0.9896852806792508,0.36350896696995405,0.9811532722857728,0.9494634115727376,0.8928075037936345,0.9800878837387531,0.9779431546629952,0.5936019326683292,0.9502961346633416,0.9196320564516128,0.08314190071903538,1.0135645192553204,1.1776399032453344
Feldman-SVM-DIavgall,lambda=0.55,6,0.6607773851590106,0.9919169611307421,0.02359033371691599,0.8976424419462397,0.976409666283084,1.002762591532247,0.3392226148409894,1.0161294199658661,0.8871845620979713,0.9840890524445951,0.7007299270072993,1.1345151199165797,0.09925690021231423,1.2401472929936308,0.6661619984859954,0.026280323450134757,0.9737196765498652,0.33383800151400456,0.9015287385771629,0.6176470588235294,0.08003638017280582,0.6544466291799776,1.0068094893447141,1.1116699029933597,1.1116699029933597,0.41149403316856525,0.9741052284347682,0.334788029925187,0.8994173343044428,0.9946153866730152,0.9973100102667812,1.0026899897332187,1.0053846133269848,0.9856558235208084,1.0830828681837699,1.0192205200395084,0.663469691822503,0.9946153866730152,0.9919169611307421,0.024935328583525374,0.9973100102667812,0.8976424419462397,0.9750646714164746,1.0026899897332187,1.002762591532247,0.33653030817749696,1.0053846133269848,1.0161294199658661,0.8943566503375671,0.9856558235208084,0.9840890524445951,0.6591884929154144,1.0830828681837699,1.1345151199165797,0.08964664019256002,1.0192205200395084,1.2401472929936308
Feldman-SVM-DIavgall,lambda=0.0,7,0.6568265682656826,1.005315866307452,0.033067274800456126,1.1752471845175805,0.9669327251995439,0.9949264150427193,0.34317343173431736,0.9899807476335634,0.8834567901234568,0.9805482389906184,0.6158940397350994,1.0068528649582495,0.09498399146211313,1.1999534699936854,0.6533534287867371,0.02813644247446523,0.9718635575255348,0.346646571213263,0.900982486117044,0.6117021276595744,0.07915639550807997,0.6586041239317033,1.01032185253743,1.1606612818492252,1.1606612818492252,0.4103860945975752,0.9711506758984504,0.3460575719649562,0.8983976693372178,1.0034731394789456,1.004930832325991,0.9950691676740091,0.9965268605210544,0.9824743040064128,1.004191912075525,1.015827595954033,0.6550899985262099,1.0034731394789456,1.005315866307452,0.030601858637460677,1.004930832325991,1.1752471845175805,0.9693981413625393,0.9950691676740091,0.9949264150427193,0.34491000147379014,0.9965268605210544,0.9899807476335634,0.8922196381202504,0.9824743040064128,0.9805482389906184,0.6137980836973369,1.004191912075525,1.0068528649582495,0.08707019348509655,1.015827595954033,1.1999534699936854
Feldman-SVM-DIavgall,lambda=0.6,8,0.6678832116788321,1.0523967002548806,0.035532994923857864,1.206501430248516,0.9644670050761421,0.9937337215492444,0.33211678832116787,0.9089892097746747,0.8798241328773815,0.9718242738400726,0.5909090909090909,0.9852766798418972,0.09667194928684628,1.3207396726097798,0.6346306592533757,0.029451266308518798,0.9705487336914812,0.3653693407466243,0.9053325344517675,0.5997392438070405,0.07319530963722976,0.6645453169031278,1.0095811010791884,1.1459400311710015,1.1459400311710015,0.4143102553991126,0.9696646716405674,0.3594259621656882,0.9015294974508375,1.0332525524254565,1.0060817286153392,0.9939182713846609,0.9667474475745436,0.974491598425614,0.9911698471020505,1.0234766396496164,0.651256935466104,1.0332525524254565,1.0523967002548806,0.03249213061618833,1.0060817286153392,1.206501430248516,0.9675078693838117,0.9939182713846609,0.9937337215492444,0.3487430645338961,0.9667474475745436,0.9089892097746747,0.8925783336645745,0.974491598425614,0.9718242738400726,0.5953241673580657,0.9911698471020505,0.9852766798418972,0.08493362946203802,1.0234766396496164,1.3207396726097798
Feldman-SVM-DIavgall,lambda=0.05,9,0.6748971193415638,1.1031651679113956,0.03551912568306015,1.3107825917252163,0.9644808743169399,0.9913439644202665,0.32510288065843623,0.8374245408400186,0.8895320791123975,0.9812884873865069,0.5486111111111112,0.8474654128837009,0.08501814411612234,1.1401877772017739,0.6117824773413898,0.027097648311235845,0.9729023516887642,0.38821752265861026,0.9064939521317663,0.6473551637279596,0.07456503728251865,0.6750327042988347,1.0013509643156469,1.019833993737401,1.019833993737401,0.4411978683820935,0.9716352873468717,0.3784301212507977,0.9039329934450109,1.063114642000174,1.0084214773718243,0.9915785226281757,0.936885357999826,0.9830381269806312,0.9012559473831515,1.0104531068336038,0.6433397983414768,1.063114642000174,1.1031651679113956,0.031308386997148,1.0084214773718243,1.3107825917252163,0.968691613002852,0.9915785226281757,0.9913439644202665,0.35666020165852325,0.936885357999826,0.8374245408400186,0.8980130156220819,0.9830381269806312,0.9812884873865069,0.5979831374195355,0.9012559473831515,0.8474654128837009,0.07979159069932049,1.0104531068336038,1.1401877772017739
Feldman-SVM-accuracy,lambda=0.65,0,0.6561264822134387,1.0610223783005421,0.035339591385974645,1.3314672958184866,0.9646604086140254,0.9909623729575566,0.3438735177865613,0.901114338778037,0.8885658914728682,0.9794037877855708,0.5761589403973509,0.8943189978456872,0.08677469942498693,1.1712971509744519,0.6183908045977011,0.026541839590773053,0.973458160409227,0.3816091954022989,0.907251842962455,0.6442432082794308,0.07408427430459928,0.6738152906331457,1.006897985532728,1.1041033625159202,1.1041033625159202,0.4400884175541343,0.9721491948734802,0.3754813863928113,0.9044428259286235,1.0377356776157376,1.0087977517952016,0.9912022482047984,0.9622643223842624,0.9813140485104133,0.9319157321179201,1.0126904251203876,0.6372586434055699,1.0377356776157376,1.0610223783005421,0.03094071548837385,1.0087977517952016,1.3314672958184866,0.9690592845116262,0.9912022482047984,0.9909623729575566,0.3627413565944301,0.9622643223842624,0.901114338778037,0.8979088672176616,0.9813140485104133,0.9794037877855708,0.6102010743383909,0.9319157321179201,0.8943189978456872,0.0804294868647931,1.0126904251203876,1.1712971509744519
Feldman-SVM-accuracy,lambda=0.25,1,0.5909090909090908,0.9391495601173019,0.03141062250142779,1.3655768132495734,0.9685893774985722,0.9913931297645774,0.4090909090909091,1.1032535885167465,0.8952853598014888,0.9830600796770496,0.6625766871165644,0.9973522763965126,0.08423326133909287,1.1495854525186373,0.6291959406713505,0.023001725129384698,0.9769982748706153,0.3708040593286495,0.9107127614169868,0.6643356643356644,0.07327272727272727,0.676568091969409,1.0198604363983736,1.3254056117579691,1.3254056117579691,0.4561278730190382,0.975789905621666,0.3773462783171521,0.908448652585579,0.9617131502377403,1.008408897372043,0.9915911026279569,1.0382868497622595,0.9845725983845021,0.9982410227809,1.0109605340663657,0.6100525157902207,0.9617131502377403,0.9391495601173019,0.027206173815406243,1.008408897372043,1.3655768132495734,0.9727938261845938,0.9915911026279569,0.9913931297645774,0.3899474842097793,1.0382868497622595,1.1032535885167465,0.9029990606092377,0.9845725983845021,0.9830600796770496,0.6634561757261144,0.9982410227809,0.9973522763965126,0.07875299430591007,1.0109605340663657,1.1495854525186373
Feldman-SVM-accuracy,lambda=0.25,2,0.6074074074074074,0.960551248923342,0.03344481605351168,1.3043478260869545,0.9665551839464883,0.9919908466819223,0.3925925925925926,1.0678518518518518,0.8914728682170543,0.9827007918945626,0.6385542168674698,0.9961445783132529,0.08640674394099052,1.155439017815571,0.6323529411764706,0.02564102564102566,0.9743589743589743,0.36764705882352944,0.9071661237785016,0.6410256410256411,0.07478260869565218,0.6725837212023561,1.0169084412797011,1.2661995627111906,1.2661995627111906,0.44124670485883966,0.9732084155161078,0.3719590268886043,0.9048069919883467,0.9750544662309368,1.0078037904124861,0.992196209587514,1.0249455337690632,0.9843067444385527,0.9975285758418287,1.0116241352453383,0.619880174291939,0.9750544662309368,0.960551248923342,0.029542920847268672,1.0078037904124861,1.3043478260869545,0.9704570791527314,0.992196209587514,0.9919908466819223,0.380119825708061,1.0249455337690632,1.0678518518518518,0.8993194959977779,0.9843067444385527,0.9827007918945626,0.6397899289465554,0.9975285758418287,0.9961445783132529,0.08059467631832135,1.0116241352453383,1.155439017815571
