algorithm,params,run-id,BCR,CV,DIavgall,DIbinary,MCC,TNR,TPR,accuracy,diff:married-FNRtodivorced-FNR,diff:married-FNRtosingle-FNR,diff:married-FPRtodivorced-FPR,diff:married-FPRtosingle-FPR,diff:married-TNRtodivorced-TNR,diff:married-TNRtosingle-TNR,diff:married-TPRtodivorced-TPR,diff:married-TPRtosingle-TPR,diff:married-accuracytodivorced-accuracy,diff:married-accuracytosingle-accuracy,diff:married-calibration+todivorced-calibration+,diff:married-calibration+tosingle-calibration+,diff:married-calibration-todivorced-calibration-,diff:married-calibration-tosingle-calibration-,divorced-FNR,divorced-FNR_over_married-FNR,divorced-FPR,divorced-FPR_over_married-FPR,divorced-TNR,divorced-TNR_over_married-TNR,divorced-TPR,divorced-TPR_over_married-TPR,divorced-accuracy,divorced-accuracy_over_married-accuracy,divorced-calibration+,divorced-calibration+_over_married-calibration+,divorced-calibration-,divorced-calibration-_over_married-calibration-,marital-FNR,marital-FNRDiff,marital-FNRRatio,marital-FPR,marital-FPRDiff,marital-FPRRatio,marital-TNR,marital-TNRDiff,marital-TNRRatio,marital-TPR,marital-TPRDiff,marital-TPRRatio,marital-accuracy,marital-accuracyDiff,marital-accuracyRatio,marital-calibration+,marital-calibration+Diff,marital-calibration+Ratio,marital-calibration-,marital-calibration-Diff,marital-calibration-Ratio,married-FNR,married-FPR,married-TNR,married-TPR,married-accuracy,married-calibration+,married-calibration-,single-FNR,single-FNR_over_married-FNR,single-FPR,single-FPR_over_married-FPR,single-TNR,single-TNR_over_married-TNR,single-TPR,single-TPR_over_married-TPR,single-accuracy,single-accuracy_over_married-accuracy,single-calibration+,single-calibration+_over_married-calibration+,single-calibration-,single-calibration-_over_married-calibration-
GaussianNB,,0,0.716467424020251,1.0417649340733743,1.2036910205247295,1.2974030470279845,0.3812838046601062,0.8932432432432432,0.5396916047972588,0.8521664123150421,1.0435712104245138,0.9770721430333859,0.9920855675685117,1.0390998812704828,1.0079144324314884,0.9609001187295172,0.9564287895754862,1.0229278569666143,0.9948316302072634,0.9501786121575322,1.0478871510617542,1.0510776618339643,1.0160098550994088,1.0317255968239567,0.507177033492823,1.0939833113746156,0.0892857142857143,0.918575920934412,0.9107142857142857,1.0087665415570344,0.49282296650717705,0.9187701651167205,0.8615644344400676,0.9940369514485938,0.42386831275720166,1.127365825579697,0.06910039113428944,1.3015576088531136,0.47048694088760906,1.0103216767289498,1.0222639065675174,0.10759529633020075,1.0155927244194973,1.1604187333673814,0.8924047036697993,0.9844072755805028,0.9827284814427046,0.529513059112391,0.9896783232710502,0.9807572916097032,0.8484028850210694,0.9725051211823978,0.9682775606469176,0.40896943266068697,1.0494824064478592,1.1316087386525526,0.06900235334266923,1.0238677259616829,1.4495664904570094,0.4636058230683091,0.09720014671720256,0.9027998532827974,0.5363941769316909,0.8667328042328042,0.37598116169544743,0.05309053603488074,0.44067796610169496,0.9505445017604193,0.13630002798768537,1.402261545800351,0.8636999720123146,0.956690421328375,0.559322033898305,1.0427444181026857,0.8169114163903364,0.9425181698452413,0.42705882352941177,1.1358516517254083,0.08481613285883749,1.5975753720609052
GaussianNB,,1,0.7107682483359128,1.0491337745818936,1.294619775436737,1.3629907395330636,0.3775040477158537,0.895367231638418,0.5261692650334076,0.8513701811425918,1.0120609709235302,1.002891072891073,1.010873179118697,1.0458373713592364,0.989126820881303,0.9541626286407635,0.9879390290764698,0.9971089271089271,0.9792541209135136,0.9414045959799691,1.028220274390244,1.011637137597791,1.0173132211514222,1.0344764636840114,0.4834123222748815,1.0255880690464803,0.10165975103734437,1.119766380522004,0.8983402489626556,0.9880411146790453,0.5165876777251185,0.9771852799503774,0.8497284248642124,0.9761671550873702,0.42578125,1.0709835122699385,0.0728051391862955,1.3119953637310178,0.476335365956219,1.0074760219073016,1.0158608262941604,0.1096900887446252,1.0283552752389666,1.3123289561409535,0.8903099112553748,0.9716447247610333,0.9688134002829205,0.523664634043781,0.9925239780926984,0.9858582407683969,0.8440272095818596,0.9603293584467414,0.9544264071056306,0.41084677960576776,1.0199287059940176,1.050127419984952,0.0727551463133512,1.0258948424177168,1.4666416900825703,0.4713513513513513,0.09078657191864736,0.9092134280813526,0.5286486486486487,0.8704743039506988,0.3975609756097561,0.05549191803487336,0.47424242424242424,1.0061335835418406,0.13662394327788385,1.5048915317599032,0.8633760567221161,0.9495856858867958,0.5257575757575758,0.9945312015864163,0.8118788999306679,0.9326856591238911,0.4091981132075472,1.0292713276999652,0.08996838171888474,1.6212880164341226
GaussianNB,,2,0.7154384350385812,1.0426065246024194,1.2337137009589798,1.308356268134494,0.3795198809437095,0.894460685106064,0.5364161849710982,0.8533607590737178,0.9888536866359448,0.9821572580645161,0.9940142348760059,1.0460990856217531,1.005985765123994,0.9539009143782469,1.0111463133640552,1.0178427419354839,0.9974515689553684,0.9491931954667829,1.0803409301463776,0.9941391941391942,1.0122096710458506,1.0219462899678258,0.4598214285714286,0.9763331702544032,0.0877985797288573,0.9361752205724122,0.9122014202711427,1.0066052325293608,0.5401785714285714,1.0210692508710801,0.8652002256063169,0.9970631691272595,0.4708171206225681,1.2057511625699915,0.0679419525065963,1.2190771797930144,0.46130472350230417,0.9855054723502304,0.9692239481409003,0.10715545168543772,1.0200566602488794,1.2138593629922845,0.8928445483145623,0.9799433397511205,0.9778676740630542,0.5386952764976959,1.0144945276497697,1.0273981925087108,0.8499635781249989,0.9733223822110757,0.9692565150237329,0.4153028985713811,1.0372400621427857,1.095370890853476,0.0671176017986378,1.0170779805068382,1.3064288785462137,0.47096774193548385,0.09378434485285136,0.9062156551471486,0.5290322580645161,0.8677486566509486,0.3904761904761905,0.055732281460745645,0.453125,0.9621147260273973,0.1398834304746045,1.4915435054121569,0.8601165695253955,0.9491301155967475,0.546875,1.0337271341463414,0.8169418521177315,0.9414498609202064,0.38461538461538464,0.9849906191369606,0.07767857142857143,1.393780577299413
GaussianNB,,3,0.7162710262120651,1.0504587983680067,1.2815816035511514,1.377943039091944,0.3909365576364438,0.8987322668276486,0.5338097855964816,0.8546878110278018,0.9975510802620001,0.9916291382176812,0.9989926394142619,1.0547804913235184,1.0010073605857381,0.9452195086764815,1.0024489197379998,1.0083708617823188,0.9942826433673115,0.9375178966388241,1.0478270364708453,0.9831529758976882,1.0099928855754179,1.0297358093461018,0.46698113207547165,0.9947832062976383,0.0854472630173565,0.988348100497634,0.9145527369826435,1.0011026935407537,0.5330188679245284,1.0046156397405661,0.867251461988304,0.9934506748571844,0.46887966804979253,1.1135892116182573,0.0673927842069435,1.1740923906428216,0.46582345797336533,0.9945901092398406,0.9884756190208526,0.10437900051568809,1.0268865653688901,1.3109904855097625,0.8956209994843118,0.9731134346311099,0.9705689875253566,0.5341765420266347,1.0054098907601592,1.0101963761397534,0.8502356652897044,0.9659002700030679,0.9609382038973641,0.43137930236845845,1.0154900061842667,1.0367887646876333,0.07064279693869881,1.0198643474607598,1.3460693822523542,0.4694300518134715,0.08645462360309464,0.9135453763969054,0.5305699481865285,0.8729688186209925,0.42105263157894735,0.057399898631525594,0.4610591900311527,0.982168031744067,0.14123511492661311,1.633632870521891,0.8587648850733869,0.9400352815099595,0.5389408099688473,1.0157771125389408,0.8104867152598166,0.9284257329375437,0.40420560747663553,0.9599883177570094,0.08713570797762732,1.518046373861887
GaussianNB,,4,0.7138360405030196,1.0432379718094005,1.205324760055912,1.3015017034247804,0.3697669696894762,0.887998802126226,0.5396732788798133,0.8483843142459028,0.997529602180765,0.990536595187758,0.9896751300340808,1.047930974706191,1.010324869965919,0.952069025293809,1.002470397819235,1.009463404812242,1.0042289333010295,0.9443426107209459,1.0633769549952123,1.0095104895104896,1.0072227915269365,1.0280551541303167,0.46153846153846156,0.9946759684229852,0.08965062623599207,0.89672599428697,0.9103493737640079,1.011471765404551,0.5384615384615384,1.0046090273363,0.8679906542056075,1.0048959489621752,0.43568464730290457,1.1702273584582148,0.061182868796736914,1.1338543584884537,0.4600309251472042,0.9940330986842616,0.9871405444197808,0.11251086444866853,1.018803052370136,1.188076609614031,0.8874891355513315,0.9811969476298641,0.9791082883957188,0.5399690748527958,1.0059669013157384,1.0111324625787435,0.8466189022452365,0.9742857720109876,0.970229951887561,0.3966035071429262,1.036443722252851,1.0978860308444343,0.06571939248888482,1.0176389728286266,1.3268893174565297,0.46400885935769653,0.09997549620191126,0.9000245037980887,0.5359911406423035,0.863761720904578,0.3723076923076923,0.053960077269800386,0.4545454545454546,0.9796051204165764,0.14790647090810227,1.479427224941092,0.8520935290918977,0.9467448113868866,0.5454545454545454,1.017655897821187,0.808104331625524,0.935563954812947,0.38181818181818183,1.0255447032306537,0.08201523140011717,1.5199242764246057
GaussianNB,,5,0.7123729408056525,1.0383531416397604,1.1979830576679218,1.2639462047190166,0.37316697488930733,0.8895742440198586,0.5351716375914463,0.8477871408665649,0.9774676423148039,1.010204604629231,0.9901186289580671,1.0370687841835347,1.0098813710419328,0.9629312158164655,1.0225323576851961,0.9897953953707691,1.001974560471763,0.9486583797970916,1.0982900105441709,1.0319543853850164,1.0113379161990272,1.0346988230161418,0.4414414414414415,0.9514361420243773,0.09168303863785199,0.9027083298855658,0.908316961362148,1.0109984189722616,0.5585585585585585,1.042035925946313,0.8639222412807318,1.0022908124422467,0.4696969696969697,1.264642350182065,0.06599326599326599,1.2074438502673797,0.45986454810798255,0.9938361234720174,0.9867150331773363,0.11062688072698541,1.013593706570801,1.1338432095815794,0.8893731192730145,0.986406293429199,0.9848695813954167,0.5401354518920175,1.0061638765279826,1.0114992075348923,0.8454919942319205,0.9753164701344272,0.9713630764196657,0.4148217577958612,1.0651221979645937,1.1753391969637326,0.07000092953262836,1.0230183696075845,1.4211549225142996,0.4639737991266376,0.10156440967978486,0.8984355903202151,0.5360262008733624,0.861947680808969,0.3714069591527988,0.05465534979423868,0.4741784037558685,1.0219939243302953,0.1386331938633194,1.364978089277593,0.8613668061366806,0.9587407438185717,0.5258215962441315,0.9809624891234715,0.8106060606060606,0.9404353403970848,0.40336134453781514,1.0860360437454004,0.08935417281038043,1.6348659947612194
GaussianNB,,6,0.7150357893241044,1.0423868878244729,1.2062702879324259,1.2899871824461127,0.37538684956228224,0.8877942393020982,0.5422773393461104,0.8471236148895229,0.9995053542768437,1.0100212725201385,0.9919283653030047,1.0447617724229818,1.0080716346969953,0.9552382275770183,1.0004946457231563,0.9899787274798616,1.0006181683573754,0.9425233188304573,1.065985207346464,1.0192286241736959,1.0098807585505551,1.0350765359277465,0.4536585365853658,0.9989108394646892,0.09302325581395354,0.9201578372932591,0.9069767441860465,1.0089794068492761,0.5463414634146342,1.000906198785308,0.8637426900584795,1.0007161983489439,0.4444444444444444,1.1743522178304786,0.06378600823045268,1.183298632493671,0.45732872457418283,1.0047633133984912,1.0104883409035659,0.11332493641961101,1.0183450688629931,1.1814638580671528,0.886675063580389,0.9816549311370069,0.9795917626128293,0.5426712754258172,0.995236686601509,0.9912735345446617,0.8441716840970485,0.9715707435939163,0.9670623928630212,0.40686384760470046,1.04260691576008,1.1125799335399738,0.0688910145059981,1.0224786472391507,1.4170029333438667,0.4541531823085221,0.10109489051094889,0.8989051094890511,0.5458468176914779,0.8631245217011042,0.37845923709798057,0.053905249679897564,0.4641744548286605,1.0220658423424425,0.14585666293393063,1.4427698788410468,0.8541433370660694,0.9502041183763825,0.5358255451713395,0.9816408703040153,0.8056478405315615,0.9334085873770985,0.3976878612716763,1.050807649249469,0.08898178560764407,1.6507072341940623
GaussianNB,,7,0.7124300392887626,1.0482893434517904,1.3011546286690439,1.3585553649021682,0.3745363555921124,0.8944252959688296,0.5304347826086957,0.8527635856943799,1.0102280316763668,1.0052041933500306,1.0103678817964532,1.0493436759651256,0.9896321182035468,0.9506563240348743,0.9897719683236332,0.9947958066499692,0.9776304303657075,0.9419310440657678,1.0455719012170626,0.9847293007038034,1.0206683005298112,1.0277149734223312,0.4765957446808511,1.0219312602291326,0.10102960102960101,1.114357877659378,0.898970398970399,0.9885984324912508,0.5234042553191489,0.9808331843375648,0.8496366685299049,0.9743470073317522,0.4392857142857143,1.1157487995198079,0.07422133863485753,1.3859407656624356,0.47151178801328353,1.0077161125131986,1.0165451258696474,0.11056557182034077,1.0298557788807894,1.3293096483645055,0.8894344281796593,0.9701442211192106,0.9671675772237238,0.5284882119867166,0.9922838874868012,0.9855403941979552,0.8451933963080225,0.9597807372157376,0.9538773221749715,0.4038142137089404,1.015150600960433,1.038481253279755,0.06968079608909379,1.024191636976071,1.451732298149329,0.4663677130044843,0.09066171923314781,0.9093382807668522,0.5336322869955157,0.8720062381641974,0.3937138130686518,0.053553038105046344,0.47157190635451507,1.0111589915101622,0.14000539519827349,1.544261419069633,0.8599946048017265,0.9457367219561968,0.5284280936454849,0.9902476040583458,0.8139372822299652,0.9334076370181907,0.3784431137724551,0.9612137070397021,0.08126801152737752,1.5175238306362224
GaussianNB,,8,0.7120705288693192,1.0390491960165316,1.2057980695743016,1.2722663268269208,0.369535040942706,0.8896882494004796,0.5344528083381587,0.8489814876252405,1.0057142857142858,1.001717602463871,1.0014176031041453,1.0404580856343832,0.9985823968958547,0.9595419143656166,0.9942857142857143,0.9982823975361289,0.9925559545814222,0.9505096519219381,1.0312514861844295,1.0069533948548746,1.0095200652338516,1.0267678612865163,0.47,1.0123076923076921,0.10046265697290147,1.014312709709096,0.8995373430270985,0.9984265549456912,0.53,0.9893333333333334,0.8563922942206655,0.9913825743639281,0.4108527131782946,1.0823271474434266,0.06460481099656358,1.1728257996299234,0.46676301034509987,1.0037159440890784,1.008003571884169,0.11300361678159905,1.0209378443692643,1.2113971728160084,0.8869963832184009,0.9790621556307357,0.9767603868992865,0.5332369896549001,0.9962840559109216,0.9930635710337203,0.8448582084736969,0.9715328032516801,0.9670456133389708,0.39233618734029974,1.019102440519652,1.0503223887628814,0.06718072126950118,1.0181439632601839,1.3293827176464166,0.4642857142857143,0.09904505386875617,0.9009549461312438,0.5357142857142857,0.8638363396392433,0.379601226993865,0.05508474576271186,0.4660033167495854,1.0036994514606454,0.13950313950313953,1.408481635922921,0.8604968604968605,0.9550942188528817,0.5339966832504146,0.9967938087341073,0.8143459915611815,0.9427086523140135,0.3865546218487395,1.018317630082336,0.08185260704922807,1.4859396356629098
GaussianNB,,9,0.7178185603027455,1.0492403484174386,1.259252822162745,1.3588863855809463,0.38503916507599045,0.8942069276429484,0.5414301929625426,0.8529626434874925,1.0122091709961598,0.9738868025751073,1.001335471188021,1.0504316563202816,0.9986645288119791,0.9495683436797184,0.9877908290038401,1.0261131974248927,0.9947839827123239,0.9429753849866706,1.009170227920228,1.0127846345197091,1.0056456909467808,1.0282265673123068,0.4789473684210527,1.0261584996975197,0.09332469215813355,1.0145176921158492,0.9066753078418665,0.9985292342130038,0.5210526315789473,0.9771047336651488,0.864396999422966,0.9940019098294941,0.4074074074074074,1.0230270511960653,0.0610738255033557,1.101856051839852,0.4621035219486485,0.9930479867856336,0.9851051119177254,0.1092449301395468,1.0258835637541512,1.2813760512501875,0.8907550698604533,0.9741164362458488,0.9714942109147591,0.5378964780513514,1.0069520132143663,1.0130367732712062,0.8488661392769735,0.9688796838494973,0.9642136035771209,0.40555546696715855,1.0109774312199686,1.0275650586771041,0.06671888730960408,1.0169361291295438,1.305551129675079,0.46673819742489275,0.09198922097011264,0.9080107790298874,0.5332618025751072,0.8696130167106421,0.39823717948717946,0.05542813455657492,0.44062500000000004,0.944051724137931,0.1424208772903942,1.548234410384526,0.8575791227096058,0.9444591876165144,0.559375,1.0489688128772636,0.8125884016973126,0.9344252973247479,0.41102181400688864,1.032103066158143,0.08365470186888163,1.509246207510306
LR,,0,0.6495415532608565,1.017413396059837,1.2256347724257814,1.3464349321378124,0.4127163540914644,0.9775525525525526,0.32153055396916047,0.9013336872138544,1.0253486714852897,0.9672836321535242,0.9930275799646182,1.0060670211819112,1.0069724200353818,0.9939329788180888,0.9746513285147104,1.032716367846476,0.9903990113730312,0.963079562667041,1.1110494610019024,1.081656346749226,1.016694730103188,1.0377395413389572,0.7129186602870814,1.0368670417530355,0.014668367346938771,0.6778111668396176,0.9853316326530612,1.0071266462721054,0.28708133971291866,0.9188660801564027,0.9032076533483399,0.9894819262379108,0.7228915662650602,1.18150019432569,0.08795749704840614,1.2342700237281226,0.6851140900147298,0.996316151819407,0.9946422208057499,0.021338987764497015,0.9995473005732647,0.9790811942866207,0.9786610122355031,1.0004526994267353,1.000462712898184,0.31488590998527033,1.0036838481805932,1.0117909549292818,0.897301499988666,0.9767392870200361,0.9745174268621866,0.6760773745135341,1.0963529038755642,1.157480014936406,0.08940752409259993,1.0272171357210724,1.3819264517471683,0.6875699888017917,0.02164078738232056,0.9783592126176794,0.3124300111982083,0.9128086419753086,0.6118421052631579,0.0712627669452182,0.6548536209553159,0.9524173998584643,0.027707808564231717,1.2803512217336237,0.9722921914357683,0.9937987795242625,0.34514637904468415,1.104715829702161,0.8758882046423496,0.9595529274864625,0.6934984520123839,1.1334598355471222,0.10900230828417543,1.529582879766214
LR,,1,0.6493058229419635,1.0194390205435395,1.340336699126726,1.3934128723366244,0.41684880190615864,0.9784557438794727,0.3201559020044543,0.9000066352597704,0.9890764698347636,0.9795331695331695,1.0024044563698522,1.0056357733267038,0.9975955436301478,0.9943642266732963,1.0109235301652364,1.0204668304668305,0.9822052088312277,0.9644066222799815,1.0385746102449889,1.0604976871680658,1.0180993661708664,1.0360941848941672,0.6777251184834123,0.9841377309217525,0.022130013831258677,1.1218954837933772,0.9778699861687413,0.9975471599936591,0.3222748815165877,1.0350842548709849,0.8943874471937237,0.9804920657074878,0.68,1.060138888888889,0.09184328837508028,1.2454353610422975,0.6781851951046264,0.9843048196839665,0.9772087256007363,0.02240563402692512,1.0040201148482781,1.2038023440474834,0.9775943659730749,0.9959798851517221,0.9958989904522378,0.3218148048953736,1.0156951803160335,1.0504098673344824,0.8943861820662322,0.9733059155556046,0.9707360181751452,0.6744494888926961,1.0495361487065273,1.0772282318376067,0.09180843922589177,1.0270967755325167,1.3674441868914906,0.6886486486486487,0.019725557461406473,0.9802744425385935,0.31135135135135134,0.9121822383624959,0.6414253897550112,0.07374392220421394,0.6681818181818182,0.9702797202797202,0.025361330788110203,1.2857092043015899,0.9746386692118898,0.9942508209108166,0.33181818181818185,1.06573547979798,0.8765888606424774,0.9609799706428027,0.7019230769230769,1.0943175747863247,0.10983810709838107,1.489453012740684
LR,,2,0.663622766620176,1.0183658101305675,1.3141737210831241,1.351844165085389,0.4411389776513631,0.9781125852634736,0.3491329479768786,0.9059120164554443,0.9615591397849462,0.9771841397849462,0.9988170056968357,1.0078498986289326,1.0011829943031643,0.9921501013710674,1.0384408602150539,1.0228158602150539,0.9902170257806368,0.9733078890082243,1.085799806648323,1.0167040757671146,1.0129500996000664,1.0239123369793355,0.625,0.9420583468395461,0.018721755971594534,0.9405672371250787,0.9812782440284055,1.0012070197294558,0.375,1.1142172523961662,0.9046813310772701,0.9893019616373218,0.7433628318584071,1.1304814950945745,0.08433734939759036,1.1814063384819666,0.643021953405018,0.9693716397849462,0.9538340761750406,0.022127051716681573,1.003333452162884,1.1674701825880887,0.9778729482833185,0.9966665478371158,0.9965988487712611,0.35697804659498206,1.0306283602150539,1.091004392971246,0.902305943559587,0.9817624573944306,0.9800565834008648,0.69173098601523,1.0512519412077188,1.0779422492487993,0.08367472865732462,1.018431218289701,1.2581864176302837,0.6634408602150538,0.019904750274758798,0.9800952497252412,0.3365591397849462,0.9144643052966334,0.657563025210084,0.071387249797524,0.640625,0.9656098055105349,0.027754648903691392,1.3943731280510987,0.9722453510963086,0.9919906778130664,0.359375,1.067791533546326,0.8877721943048577,0.9708112051644079,0.6742671009771987,1.0254030034030241,0.0952995867768595,1.3349664967786008
LR,,3,0.6531594098381657,1.0172182786383401,1.2689196569269936,1.3308524933291161,0.42400362717839646,0.9781165107153638,0.3282023089609676,0.8996748722712494,0.9842653240786,0.9796071215276096,0.9989735382573219,1.0059228945300074,1.001026461742678,0.9940771054699925,1.0157346759213999,1.0203928784723904,0.990944918290456,0.9683286157974101,1.060210970464135,1.04669659346733,1.0114831296751108,1.0315197031215275,0.6650943396226415,0.9768889463254932,0.019359145527369837,0.9496477230685092,0.9806408544726302,1.0010478222352548,0.33490566037735847,1.0492985787797109,0.9005847953216374,0.9900454213385,0.71,1.0926623376623377,0.08757763975155279,1.1509061516208627,0.6687864974127781,0.9819362228031048,0.9734679680441343,0.022017751532491043,1.0024482163936645,1.120095337913324,0.977982248467509,0.9975517836063352,0.9975008366436491,0.331213502587222,1.018063777196895,1.056595925308454,0.8960643883938034,0.979636767043933,0.9776139618872833,0.6854248841796866,1.0534537819657324,1.0822632878303806,0.09042878767532143,1.0215014163983192,1.2825619926683225,0.6808290155440415,0.0203856072700479,0.9796143927299521,0.31917098445595854,0.9096398770311814,0.6497890295358649,0.07609451007644197,0.6604361370716512,0.9700469897627753,0.026308501800055395,1.2905429527581387,0.9736914981999446,0.9939538510520433,0.3395638629283489,1.063893271837197,0.8779684928285916,0.9651825024360666,0.6964856230031949,1.0718642379984236,0.10761421319796954,1.4142178337157825
LR,,4,0.6619803669956073,1.025739254310683,1.4169205785556305,1.4996281377437697,0.42722110681609116,0.9750692520775623,0.34889148191365227,0.903855085926614,0.9519209472697845,0.9380348333836706,1.002045186812789,1.0109405660976962,0.9979548131872108,0.9890594339023038,1.0480790527302155,1.0619651666163294,0.9942745410869576,0.970706826518923,1.0456816559600286,1.0419363376079684,1.0053876416193757,1.025200032936664,0.6307692307692307,0.9291755552766973,0.02373104812129201,1.0943096879434207,0.976268951878708,0.9979094784263012,0.36923076923076925,1.1497082228116713,0.907126168224299,0.993727941384081,0.6666666666666666,1.0735632183908046,0.07668329177057356,1.0755676062698065,0.6421668770505979,0.9449778903267275,0.9189478547553589,0.02601444561199795,1.0064928764552428,1.2994059752976894,0.973985554388002,0.9935071235447572,0.9933631987942779,0.35783312294940206,1.0550221096732724,1.1713274656378108,0.9011787496726349,0.9824906838029404,0.9808190995376017,0.6501910085626371,1.0438089967839985,1.0705475913728528,0.08149154166987779,1.0152938372780198,1.2145129085096473,0.6788482834994463,0.021685861308502807,0.9783141386914972,0.3211517165005537,0.9128516271373415,0.6209850107066381,0.07129565015119796,0.6168831168831168,0.9087201542340204,0.03262642740619903,1.5045022626519584,0.967373572593801,0.9888169191622547,0.38311688311688313,1.19294670846395,0.8835584536562645,0.9679102576911224,0.6629213483146067,1.067531964354901,0.09649568308786186,1.3534582107494881
LR,,5,0.6592064626664417,1.0185504661796578,1.2500598609284357,1.3335417812302923,0.4227474825485912,0.9745749962389048,0.3438379290939786,0.900205693052883,1.0388095519099885,0.977544061067033,0.9992101754502233,1.0066938788312065,1.0007898245497766,0.9933061211687935,0.9611904480900114,1.022455938932967,0.9790780801038084,0.9655524940546374,1.0402619545842051,1.0637511156445236,1.0238125523637018,1.0345179124397952,0.6981981981981982,1.0588568701151482,0.022920759659463052,0.9666889460501386,0.977079240340537,1.0008090065681363,0.30180180180180183,0.8860591360591361,0.89136649514008,0.9770665509378854,0.6568627450980392,1.065296631473102,0.09411050394656952,1.338737499849214,0.6648398506138834,1.0081768064885108,1.0124005873236355,0.02567860230304971,1.0029520271407149,1.1245025054913886,0.9743213976969503,0.997047972859285,0.9969762786598235,0.33516014938611655,0.9918231935114892,0.9759937347965517,0.8938319397557536,0.9723152870792229,0.9696535520297314,0.6512718139234103,1.0520065351143644,1.0843439319482964,0.08974143985070006,1.0291652324017484,1.4148802595957326,0.6593886462882096,0.02371058420923977,0.9762894157907602,0.3406113537117904,0.9122884150362717,0.616600790513834,0.07029795158286778,0.6369327073552425,0.9659443045321229,0.030404463040446306,1.2823160649326388,0.9695955369595537,0.9931435507515107,0.36306729264475746,1.0659283335339673,0.8778409090909091,0.9622405531215772,0.6803519061583577,1.1033912324234905,0.1048158640226629,1.4910230193422511
LR,,6,0.6513464311443724,1.0180666231284106,1.2839602413712554,1.3616091942135022,0.4205273794909736,0.9785665939685644,0.3241262683201804,0.901532745006967,0.9724998026679295,0.9537398300214741,0.9959862097954103,1.0022266996891203,1.0040137902045898,0.9977733003108796,1.0275001973320705,1.046260169978526,0.9943252413311622,0.9707574625264539,1.1063364216211182,1.1110875061077947,1.0105539826134513,1.032562926465583,0.6682926829268292,0.9604764605785591,0.017275747508305628,0.811466540104415,0.9827242524916944,1.0041011007435334,0.33170731707317075,1.0903995848469124,0.9046783625730994,0.9937664203742212,0.723404255319149,1.1723253357476988,0.08477722772277228,1.1421924169161102,0.6712060911553676,0.9631198163447018,0.9469954569791295,0.02069384087440555,0.9991064547422652,0.9580289027509775,0.9793061591255944,1.0008935452577348,1.0009129822272937,0.3287939088446324,1.036880183655298,1.12123379520731,0.8987140225278093,0.982541351928808,0.9808221143380338,0.689542476274335,1.1087119638644565,1.1761750620072928,0.08859554813566578,1.021558454539517,1.2904542169742688,0.6957928802588997,0.021289537712895323,0.9787104622871047,0.3042071197411003,0.9103531212419372,0.6170678336980306,0.07422324510932106,0.6495327102803738,0.9335144533797,0.023516237402015694,1.10459126539754,0.9764837625979843,0.9977248637110542,0.35046728971962615,1.1520680055677073,0.8811105837683911,0.9678778083018462,0.7281553398058253,1.180024788266887,0.10678617157490397,1.4387160170324271
LR,,7,0.6625790716210904,1.020109645336207,1.3379523095048969,1.3800511288065915,0.43239161726094727,0.976172635995804,0.34898550724637684,0.9043859067082476,1.0035158858887512,0.9717931220660798,1.0031790603219175,1.0078601065459905,0.9968209396780825,0.9921398934540095,0.9964841141112489,1.0282068779339202,0.9763317260749522,0.9718802095482881,1.03731893837157,1.032836970474968,1.0240236184224596,1.025768700491245,0.6638297872340426,1.005324567424051,0.02445302445302444,1.1494343180389714,0.9755469755469756,0.9967518384048145,0.33617021276595743,0.9896496032581982,0.8915595304639463,0.9741394723679219,0.6752136752136753,1.0585032862260586,0.09330143540669857,1.3467721626956728,0.6520835706635685,0.9876545039774155,0.9813035951576479,0.02495368642040959,1.005519583433954,1.259452511997198,0.9750463135795905,0.994480416566046,0.9943604407856037,0.3479164293364316,1.0123454960225846,1.0363438364757276,0.8979651162634076,0.9741059678116202,0.9717075551417861,0.6612800397909513,1.035077954423269,1.0549901925777319,0.08587525662214053,1.0248961594568522,1.3593669740274335,0.6603139013452914,0.021273964131106937,0.9787260358688931,0.3396860986547085,0.9152278043889941,0.6378947368421053,0.069277816984239,0.6321070234113713,0.9572826228912448,0.02913407067709739,1.3694707059554243,0.9708659293229026,0.9919690431663929,0.36789297658862874,1.0830380696932569,0.8871080139372822,0.9692756379156503,0.6707317073170732,1.051477098929405,0.09504651747548404,1.371961785359194
