algorithm,params,run-id,0-FNR,0-FNR_over_1-FNR,0-FPR,0-FPR_over_1-FPR,0-TNR,0-TNR_over_1-TNR,0-TPR,0-TPR_over_1-TPR,0-accuracy,0-accuracy_over_1-accuracy,0-calibration+,0-calibration+_over_1-calibration+,0-calibration-,0-calibration-_over_1-calibration-,1-FNR,1-FPR,1-TNR,1-TPR,1-accuracy,1-calibration+,1-calibration-,BCR,CV,DIavgall,DIbinary,MCC,TNR,TPR,accuracy,diff:1-FNRto0-FNR,diff:1-FPRto0-FPR,diff:1-TNRto0-TNR,diff:1-TPRto0-TPR,diff:1-accuracyto0-accuracy,diff:1-calibration+to0-calibration+,diff:1-calibration-to0-calibration-,marital-FNR,marital-FNRDiff,marital-FNRRatio,marital-FPR,marital-FPRDiff,marital-FPRRatio,marital-TNR,marital-TNRDiff,marital-TNRRatio,marital-TPR,marital-TPRDiff,marital-TPRRatio,marital-accuracy,marital-accuracyDiff,marital-accuracyRatio,marital-calibration+,marital-calibration+Diff,marital-calibration+Ratio,marital-calibration-,marital-calibration-Diff,marital-calibration-Ratio
GaussianNB,,0,0.45260663507109,0.96502912499739,0.13203505355404088,1.4321131843431618,0.8679649464459591,0.9561148779561995,0.54739336492891,1.0308886716949124,0.8227128282321459,0.9481689737972709,0.4052631578947368,0.9958120008191685,0.07894193015085761,1.3613135928437539,0.46900826446280997,0.09219596258000984,0.9078040374199902,0.53099173553719,0.8676858776946766,0.4069675376088678,0.0579895261208328,0.7155031685754039,1.05175400527451,1.3725632747077163,1.3725632747077163,0.38290163863932297,0.8923749905724414,0.5386313465783664,0.8498440713953951,0.98359837060828,1.0398390909740312,0.960160909025969,1.01640162939172,0.9550269505374692,0.998295620285869,1.0209524040300249,0.46080744976695,0.98359837060828,0.96502912499739,0.11211550806702536,1.0398390909740312,1.4321131843431618,0.8878844919329747,0.960160909025969,0.9561148779561995,0.53919255023305,1.01640162939172,1.0308886716949124,0.8451993529634112,0.9550269505374692,0.9481689737972709,0.4061153477518023,0.998295620285869,0.9958120008191685,0.0684657281358452,1.0209524040300249,1.3613135928437539
GaussianNB,,1,0.47013274336283184,1.0474280973451326,0.1296476542729219,1.3344342209764248,0.8703523457270781,0.964011374747627,0.5298672566371682,0.9613759207249218,0.8194007614633338,0.9446174998102776,0.4183406113537118,1.077164448395785,0.08680555555555555,1.6467524509803921,0.44884488448844884,0.09715552271887695,0.902844477281123,0.5511551155115512,0.8674418604651163,0.3883720930232558,0.05271317829457364,0.7153977404769379,1.046681013077305,1.3267670915411358,1.3267670915411358,0.38076301487317993,0.8902549404133353,0.5405405405405406,0.8481852564527901,1.021287858874383,1.032492131554045,0.967507868445955,0.978712141125617,0.9519589009982176,1.029968518330456,1.0340923772609818,0.45948881392564034,1.021287858874383,1.0474280973451326,0.11340158849589943,1.032492131554045,1.3344342209764248,0.8865984115041006,0.967507868445955,0.964011374747627,0.5405111860743597,0.978712141125617,0.9613759207249218,0.843421310964225,0.9519589009982176,0.9446174998102776,0.4033563521884838,1.029968518330456,1.077164448395785,0.0697593669250646,1.0340923772609818,1.6467524509803921
GaussianNB,,2,0.4270205066344994,0.9201157798844988,0.13042646777586542,1.3239269593329055,0.8695735322241346,0.9646010626539,0.5729794933655006,1.069179734620024,0.8289864641795972,0.9598734585882206,0.4105445116681072,1.064131374243734,0.07223015711079371,1.2872982042124597,0.4640943193997856,0.09851485148514849,0.9014851485148515,0.5359056806002144,0.8636414068567625,0.38580246913580246,0.056109887261889334,0.7211478982627972,1.0471948244524243,1.328215241350077,1.328215241350077,0.38498556048597316,0.8889473288751972,0.5533484676503972,0.8497113661999868,0.9629261872347138,1.031911616290717,0.9680883837092831,1.037073812765286,0.9653450573228347,1.0247420425323046,1.0161202698489045,0.4455574130171425,0.9629261872347138,0.9201157798844988,0.11447065963050695,1.031911616290717,1.3239269593329055,0.885529340369493,0.9680883837092831,0.9646010626539,0.5544425869828575,1.037073812765286,1.069179734620024,0.8463139355181799,0.9653450573228347,0.9598734585882206,0.3981734904019548,1.0247420425323046,1.064131374243734,0.06417002218634152,1.0161202698489045,1.2872982042124597
GaussianNB,,3,0.48058252427184467,1.0103155339805825,0.1373986877653416,1.3962862901496638,0.8626013122346584,0.9567481511909142,0.5194174757281553,0.9906415774196777,0.8155178155178155,0.9448707819106592,0.37543859649122807,0.9954928558509676,0.08138101109741061,1.438779284833539,0.4756756756756757,0.09840294840294839,0.9015970515970516,0.5243243243243243,0.863099834528406,0.3771384136858476,0.056562540172258646,0.7042205214054588,1.047945876517305,1.3379699616091532,1.3379699616091532,0.35596244457898546,0.8864284641945653,0.5220125786163522,0.8441377479928339,1.004906848596169,1.0389957393623932,0.9610042606376068,0.995093151403831,0.9524179809894096,0.9983001828053805,1.024818470925152,0.4781290999737602,1.004906848596169,1.0103155339805825,0.11790081808414499,1.0389957393623932,1.3962862901496638,0.882099181915855,0.9610042606376068,0.9567481511909142,0.5218709000262398,0.995093151403831,0.9906415774196777,0.8393088250231108,0.9524179809894096,0.9448707819106592,0.37628850508853784,0.9983001828053805,0.9954928558509676,0.06897177563483463,1.024818470925152,1.438779284833539
GaussianNB,,4,0.4402366863905326,0.9261583119347996,0.13185975609756095,1.3394698339257254,0.868140243902439,0.9629330606577672,0.5597633136094674,1.0668993071359936,0.8253733792877072,0.9551691414340081,0.40600858369098713,1.096570191849162,0.07548701298701299,1.3733651372212694,0.4753363228699552,0.0984417511748702,0.9015582488251298,0.5246636771300448,0.8641122744486522,0.370253164556962,0.05496499870365569,0.7150721047712727,1.0504144255171302,1.3580860065607556,1.3580860065607556,0.37357049267946457,0.888405579721014,0.5417386298215314,0.8484506668436069,0.9649003635205774,1.0334180049226909,0.9665819950773092,1.0350996364794227,0.9612611048390549,1.0357554191340252,1.0205220142833573,0.4577865046302439,0.9649003635205774,0.9261583119347996,0.11515075363621557,1.0334180049226909,1.3394698339257254,0.8848492463637845,0.9665819950773092,0.9629330606577672,0.5422134953697562,1.0350996364794227,1.0668993071359936,0.8447428268681797,0.9612611048390549,0.9551691414340081,0.38813087412397457,1.0357554191340252,1.096570191849162,0.06522600584533433,1.0205220142833573,1.3733651372212694
GaussianNB,,5,0.4892857142857143,1.043589124839125,0.12541190153130455,1.369585618201411,0.8745880984686955,0.9627460100336201,0.5107142857142857,0.9615237148537347,0.8236372728788132,0.9477469989290452,0.3986988847583643,0.9884244717568196,0.08348567946374162,1.4713410851436446,0.46884899683210135,0.09156923076923074,0.9084307692307693,0.5311510031678986,0.8690476190476191,0.4033680834001604,0.05674121405750799,0.7084160259777068,1.0419073189152925,1.3048782655970597,1.3048782655970597,0.37320047145209745,0.895287563986751,0.5215444879686626,0.8509720655563665,1.020436717453613,1.0338426707620738,0.9661573292379262,0.979563282546387,0.9545896538311941,0.9953308013582038,1.0267444654062337,0.47906735555890784,1.020436717453613,1.043589124839125,0.10849056615026764,1.0338426707620738,1.369585618201411,0.8915094338497324,0.9661573292379262,0.9627460100336201,0.5209326444410922,0.979563282546387,0.9615237148537347,0.8463424459632161,0.9545896538311941,0.9477469989290452,0.4010334840792623,0.9953308013582038,0.9884244717568196,0.07011344676062481,1.0267444654062337,1.4713410851436446
GaussianNB,,6,0.48360655737704916,1.0802785367334546,0.12937898089171973,1.4043934759591958,0.8706210191082803,0.9589651600030695,0.5163934426229508,0.9349337188201643,0.8191561755699217,0.9409599802591891,0.40421631530705776,0.9790680357624982,0.08627532901608523,1.5781195599192257,0.44766839378238343,0.09212445308701989,0.9078755469129801,0.5523316062176166,0.8705536821494615,0.412858249419055,0.05466970387243736,0.7146054649690766,1.0451744113335046,1.3216795998364894,1.3216795998364894,0.3833039181884376,0.893751886507697,0.5354590434304562,0.8505075973724371,1.0359381635946656,1.0372545278046998,0.9627454721953002,0.9640618364053343,0.9486024934204602,0.9913580658880028,1.0316056251436478,0.4656374755797163,1.0359381635946656,1.0802785367334546,0.11075171698936981,1.0372545278046998,1.4043934759591958,0.8892482830106302,0.9627454721953002,0.9589651600030695,0.5343625244202836,0.9640618364053343,0.9349337188201643,0.8448549288596916,0.9486024934204602,0.9409599802591891,0.4085372823630564,0.9913580658880028,0.9790680357624982,0.0704725164442613,1.0316056251436478,1.5781195599192257
GaussianNB,,7,0.46327014218009477,1.0322378410711819,0.128755364806867,1.2911827821257256,0.871244635193133,0.967747366605865,0.5367298578199052,0.973751006874848,0.8239530988274707,0.9524701070022623,0.40700808625336926,1.063368952622439,0.08050236771669755,1.5199706758936657,0.44880174291939,0.0997189294879629,0.9002810705120371,0.55119825708061,0.8650697725524668,0.3827534039334342,0.052963105797660365,0.716682740268868,1.0411733980306985,1.2834486350055878,1.2834486350055878,0.3783342752750966,0.8890976031257044,0.5442678774120318,0.8487824298321279,1.0144683992607049,1.029036435318904,0.9709635646810959,0.9855316007392952,0.9588833262750039,1.024254682319935,1.027539261919037,0.4560359425497424,1.0144683992607049,1.0322378410711819,0.11423714714741495,1.029036435318904,1.2911827821257256,0.885762852852585,0.9709635646810959,0.967747366605865,0.5439640574502576,0.9855316007392952,0.973751006874848,0.8445114356899688,0.9588833262750039,0.9524701070022623,0.39488074509340176,1.024254682319935,1.063368952622439,0.06673273675717896,1.027539261919037,1.5199706758936657
GaussianNB,,8,0.4533492822966507,0.987461500869427,0.13245940129133238,1.4710342441109132,0.8675405987086676,0.9533885502948628,0.5466507177033493,1.0106425567217163,0.8224314780561628,0.9422231046941775,0.40299823633156967,1.0034331086078399,0.07874506544774569,1.475581523318921,0.4591057797164667,0.09004508346533446,0.9099549165346655,0.5408942202835333,0.872862779482683,0.40161943319838056,0.05336544555710483,0.7186586022870968,1.0553270792482508,1.4087483976202748,1.4087483976202748,0.3852019190643655,0.8936777293887971,0.5436394751853965,0.8529626434874925,0.994243502580184,1.042414317825998,0.9575856821740021,1.0057564974198159,0.9495686985734798,1.0013788031331892,1.0253796198906409,0.4562275310065587,0.994243502580184,0.987461500869427,0.11125224237833342,1.042414317825998,1.4710342441109132,0.8887477576216666,0.9575856821740021,0.9533885502948628,0.5437724689934413,1.0057564974198159,1.0106425567217163,0.8476471287694229,0.9495686985734798,0.9422231046941775,0.40230883476497514,1.0013788031331892,1.0034331086078399,0.06605525550242526,1.0253796198906409,1.475581523318921
GaussianNB,,9,0.4864864864864865,1.0300774815447502,0.1281902552204176,1.286662091383152,0.8718097447795824,0.9682795165930448,0.5135135135135135,0.9730821730821729,0.821185455752947,0.9529416446906073,0.3972727272727273,1.0457502295684113,0.08409506398537477,1.4702398884124777,0.47228144989339016,0.09963008631319359,0.9003699136868064,0.5277185501066098,0.861737400530504,0.37989255564082886,0.05719819238218205,0.70510501905225,1.0386235133432657,1.2682007281119483,1.2682007281119483,0.3624201027122188,0.8892486071374793,0.5209614309670206,0.8455311525446221,1.0142050365930964,1.028560168907224,0.971439831092776,0.9857949634069036,0.959448055222443,1.0173801716318984,1.0268968716031928,0.47938396818993834,1.0142050365930964,1.0300774815447502,0.1139101707668056,1.028560168907224,1.286662091383152,0.8860898292331945,0.971439831092776,0.9682795165930448,0.5206160318100617,0.9857949634069036,0.9730821730821729,0.8414614281417254,0.959448055222443,0.9529416446906073,0.38858264145677807,1.0173801716318984,1.0457502295684113,0.07064662818377841,1.0268968716031928,1.4702398884124777
LR,,0,0.6481042654028436,0.9787284382370556,0.03388510223953267,1.426334562663022,0.9661148977604673,0.9896251959911785,0.3518957345971564,1.0416974651071784,0.8794112727880916,0.9682256348013234,0.6305732484076433,1.0027464500672003,0.09931009440813363,1.328059484035135,0.6621900826446281,0.023756770064007893,0.9762432299359921,0.3378099173553719,0.9082710074791025,0.6288461538461538,0.07477834811012599,0.6583457743809153,1.0215825781789276,1.3773630784669422,1.3773630784669422,0.4155591040587837,0.9723206878346783,0.3443708609271523,0.8968217105699688,0.9859141827582155,1.0101283321755248,0.9898716678244752,1.0140858172417846,0.9711402653089891,1.0017270945614896,1.0245317462980077,0.6551471740237358,0.9859141827582155,0.9787284382370556,0.028820936151770282,1.0101283321755248,1.426334562663022,0.9711790638482297,0.9898716678244752,0.9896251959911785,0.34485282597626415,1.0140858172417846,1.0416974651071784,0.8938411401335971,0.9711402653089891,0.9682256348013234,0.6297097011268986,1.0017270945614896,1.0027464500672003,0.0870442212591298,1.0245317462980077,1.328059484035135
LR,,1,0.713495575221239,1.0597507808433109,0.023165271559275835,1.1001471949291182,0.9768347284407242,0.9978458905241662,0.28650442477876104,0.8768771788683292,0.8735308723721238,0.9564670519607467,0.6851851851851852,1.0796857463524132,0.11389722761787038,1.5934445471637357,0.6732673267326732,0.021056520132988532,0.9789434798670115,0.32673267326732675,0.9132890365448505,0.6346153846153846,0.07147862648913805,0.6424002176000969,1.0107451792595559,1.207326856226045,1.207326856226045,0.4025012550961004,0.9781264142404585,0.3066740209597352,0.8973525313516024,1.0402282484885657,1.0021087514262872,0.9978912485737127,0.9597717515114343,0.9602418358272733,1.0505698005698005,1.0424186011287324,0.693381450976956,1.0402282484885657,1.0597507808433109,0.022110895846132184,1.0021087514262872,1.1001471949291182,0.9778891041538678,0.9978912485737127,0.9978458905241662,0.30661854902304386,0.9597717515114343,0.8768771788683292,0.8934099544584871,0.9602418358272733,0.9564670519607467,0.6599002849002849,1.0505698005698005,1.0796857463524132,0.09268792705350422,1.0424186011287324,1.5934445471637357
LR,,2,0.6284680337756333,0.9248591096414289,0.027538726333907082,1.1773169776612145,0.9724612736660929,0.9957530213182145,0.3715319662243667,1.1593288444392444,0.8902277979531198,0.9796853654397398,0.6814159292035398,1.112143723917483,0.09293613985016054,1.2496539309505026,0.6795284030010718,0.023391089108910856,0.9766089108910891,0.3204715969989282,0.9086874514590036,0.6127049180327869,0.07436950146627566,0.6597371147292731,1.0204680689940655,1.378030134925231,1.378030134925231,0.42448380041672085,0.9749793372905553,0.3444948921679909,0.9012673346161503,0.9489396307745616,1.0041476372249962,0.9958523627750038,1.0510603692254386,0.9815403464941161,1.0687110111707527,1.018566638383885,0.6539982183883526,0.9489396307745616,0.9248591096414289,0.02546490772140897,1.0041476372249962,1.1773169776612145,0.974535092278591,0.9958523627750038,0.9957530213182145,0.3460017816116474,1.0510603692254386,1.1593288444392444,0.8994576247060617,0.9815403464941161,0.9796853654397398,0.6470604236181634,1.0687110111707527,1.112143723917483,0.08365282065821811,1.018566638383885,1.2496539309505026
LR,,3,0.6492718446601942,0.9655570037149189,0.029525279814743288,1.4478058897109085,0.9704747201852567,0.9906777304123388,0.35072815533980584,1.0707047646512224,0.8854478854478854,0.969745690659065,0.6538461538461539,1.012058898197512,0.09615384615384616,1.32883997031907,0.6724324324324324,0.020393120393120356,0.9796068796068796,0.32756756756756755,0.9130722559293988,0.6460554371002132,0.07235923685435086,0.6572668886907216,1.0218556218556218,1.42243328810493,1.42243328810493,0.4227232110104482,0.976054646449482,0.33847913093196114,0.9020635657886006,0.9768394122277617,1.009132159421623,0.9908678405783771,1.0231605877722383,0.9723756295184867,1.0077907167459408,1.0237946092994954,0.6608521385463133,0.9768394122277617,0.9655570037149189,0.024959200103931822,1.009132159421623,1.4478058897109085,0.9750407998960682,0.9908678405783771,0.9906777304123388,0.3391478614536867,1.0231605877722383,1.0707047646512224,0.8992600706886421,0.9723756295184867,0.969745690659065,0.6499507954731836,1.0077907167459408,1.012058898197512,0.0842565415040985,1.0237946092994954,1.32883997031907
LR,,4,0.6331360946745562,0.9637498232930105,0.02705792682926833,1.0939519817073204,0.9729420731707317,0.9976172462158934,0.3668639053254438,1.0694202730401825,0.8888888888888888,0.9741753472222221,0.6858407079646017,1.1341026085950605,0.09484134018790995,1.3711533004641179,0.6569506726457399,0.024734108335394467,0.9752658916646055,0.3430493273542601,0.9124526620628203,0.6047430830039525,0.06916902738432483,0.6644928548045828,1.0178234981606296,1.3162438072848452,1.3162438072848452,0.43059079648429993,0.9743512824358782,0.3546344271732873,0.9029261495587553,0.9761854220288163,1.0023238184938739,0.9976761815061261,1.0238145779711836,0.9764362268260686,1.0810976249606492,1.0256723128035852,0.6450433836601481,0.9761854220288163,0.9637498232930105,0.0258960175823314,1.0023238184938739,1.0939519817073204,0.9741039824176686,0.9976761815061261,0.9976172462158934,0.3549566163398519,1.0238145779711836,1.0694202730401825,0.9006707754758545,0.9764362268260686,0.9741753472222221,0.6452918954842771,1.0810976249606492,1.1341026085950605,0.08200518378611739,1.0256723128035852,1.3711533004641179
LR,,5,0.6857142857142857,1.037334550433592,0.02578018995929443,1.2107748174524102,0.9742198100407056,0.9954144814613598,0.3142857142857143,0.9271918113039608,0.8818136356059343,0.9669785207563201,0.6649874055415617,1.0233762565032134,0.10282042127811496,1.408935421283818,0.6610348468848997,0.02129230769230772,0.9787076923076923,0.33896515311510034,0.9119268077601411,0.6497975708502024,0.07297738400559571,0.6521645336766743,1.0117244334961177,1.2153118637181772,1.2153118637181772,0.4171508927316653,0.9769647696476965,0.32736429770565195,0.8999402826620663,1.024679438829386,1.0044878822669867,0.9955121177330133,0.9753205611706139,0.9698868278457932,1.0151898346913593,1.0298430372725194,0.6733745662995927,1.024679438829386,1.037334550433592,0.023536248825801076,1.0044878822669867,1.2107748174524102,0.9764637511741989,0.9955121177330133,0.9954144814613598,0.3266254337004073,0.9753205611706139,0.9271918113039608,0.8968702216830378,0.9698868278457932,0.9669785207563201,0.657392488195882,1.0151898346913593,1.0233762565032134,0.08789890264185533,1.0298430372725194,1.408935421283818
LR,,6,0.674473067915691,1.0044236273744471,0.027866242038216527,1.1879970958054162,0.9721337579617835,0.9954843261368457,0.3255269320843091,0.9909573800042849,0.8781898604967676,0.9666187006162338,0.6650717703349283,1.0699892835041431,0.1054945054945055,1.4135938135938135,0.6715025906735752,0.023456490034030164,0.9765435099659698,0.32849740932642485,0.9085173501577287,0.6215686274509804,0.07462858459057929,0.6509872606074625,1.0156356299767562,1.2818398948555263,1.2818398948555263,0.40924426840882394,0.9748717174766073,0.32710280373831774,0.8966890053745604,1.0029704772421157,1.0044097520041864,0.9955902479958136,0.9970295227578843,0.9696725103390389,1.0435031428839479,1.0308659209039261,0.6729878292946331,1.0029704772421157,1.0044236273744471,0.025661366036123345,1.0044097520041864,1.1879970958054162,0.9743386339638767,0.9955902479958136,0.9954843261368457,0.327012170705367,0.9970295227578843,0.9909573800042849,0.8933536053272482,0.9696725103390389,0.9666187006162338,0.6433201988929543,1.0435031428839479,1.0699892835041431,0.09006154504254239,1.0308659209039261,1.4135938135938135
