algorithm,params,run-id,0-FNR,0-FNR_over_1-FNR,0-FPR,0-FPR_over_1-FPR,0-TNR,0-TNR_over_1-TNR,0-TPR,0-TPR_over_1-TPR,0-accuracy,0-accuracy_over_1-accuracy,0-calibration+,0-calibration+_over_1-calibration+,0-calibration-,0-calibration-_over_1-calibration-,1-FNR,1-FPR,1-TNR,1-TPR,1-accuracy,1-calibration+,1-calibration-,BCR,CV,DIavgall,DIbinary,MCC,TNR,TPR,accuracy,diff:1-FNRto0-FNR,diff:1-FPRto0-FPR,diff:1-TNRto0-TNR,diff:1-TPRto0-TPR,diff:1-accuracyto0-accuracy,diff:1-calibration+to0-calibration+,diff:1-calibration-to0-calibration-,marital-FNR,marital-FNRDiff,marital-FNRRatio,marital-FPR,marital-FPRDiff,marital-FPRRatio,marital-TNR,marital-TNRDiff,marital-TNRRatio,marital-TPR,marital-TPRDiff,marital-TPRRatio,marital-accuracy,marital-accuracyDiff,marital-accuracyRatio,marital-calibration+,marital-calibration+Diff,marital-calibration+Ratio,marital-calibration-,marital-calibration-Diff,marital-calibration-Ratio
GaussianNB,,0,0.45687645687645684,0.9854847246151592,0.12196070803345649,1.2547379006360264,0.8780392919665435,0.9725735873502653,0.5431235431235432,1.0125455616061045,0.8301383563927321,0.9577788591116452,0.4263494967978042,1.13396504993821,0.07990216061964941,1.5050170253913675,0.4636058230683091,0.09720014671720256,0.9027998532827974,0.5363941769316909,0.8667328042328042,0.37598116169544743,0.05309053603488074,0.716467424020251,1.0417649340733743,1.2974030470279845,1.2974030470279845,0.3812838046601062,0.8932432432432432,0.5396916047972588,0.8521664123150421,0.9932706338081477,1.024760561316254,0.9752394386837461,1.0067293661918524,0.963405552159928,1.0503683351023567,1.0268116245847687,0.460241139972383,0.9932706338081477,0.9854847246151592,0.10958042737532953,1.024760561316254,1.2547379006360264,0.8904195726246704,0.9752394386837461,0.9725735873502653,0.5397588600276171,1.0067293661918524,1.0125455616061045,0.8484355803127681,0.963405552159928,0.9577788591116452,0.40116532924662585,1.0503683351023567,1.13396504993821,0.06649634832726507,1.0268116245847687,1.5050170253913675
GaussianNB,,1,0.47646383467278985,1.0108464382392905,0.12673577156268334,1.3959748549185178,0.8732642284373167,0.9604612090695834,0.5235361653272101,0.9903291470913483,0.8223596256684492,0.9447259062514789,0.41304347826086957,1.0389437183248866,0.08504098360655737,1.5324931380658744,0.4713513513513513,0.09078657191864736,0.9092134280813526,0.5286486486486487,0.8704743039506988,0.3975609756097561,0.05549191803487336,0.7107682483359128,1.0491337745818936,1.3629907395330636,1.3629907395330636,0.3775040477158537,0.895367231638418,0.5261692650334076,0.8513701811425918,1.0051124833214384,1.035949199644036,0.964050800355964,0.9948875166785615,0.9518853217177504,1.0154825026511134,1.029549065571684,0.4739075930120706,1.0051124833214384,1.0108464382392905,0.10876117174066535,1.035949199644036,1.3959748549185178,0.8912388282593346,0.964050800355964,0.9604612090695834,0.5260924069879294,0.9948875166785615,0.9903291470913483,0.8464169648095741,0.9518853217177504,0.9447259062514789,0.4053022269353128,1.0154825026511134,1.0389437183248866,0.07026645082071536,1.029549065571684,1.5324931380658744
GaussianNB,,2,0.45499999999999996,0.9660958904109589,0.12422360248447206,1.324566511387164,0.8757763975155279,0.966410580683824,0.545,1.0301829268292684,0.8313172043010753,0.9580161235968033,0.4052044609665427,1.0377187414996827,0.07465135356849877,1.3394634422256433,0.47096774193548385,0.09378434485285136,0.9062156551471486,0.5290322580645161,0.8677486566509486,0.3904761904761905,0.055732281460745645,0.7154384350385812,1.0426065246024194,1.308356268134494,1.308356268134494,0.3795198809437095,0.894460685106064,0.5364161849710982,0.8533607590737178,0.9840322580645161,1.0304392576316208,0.9695607423683793,1.015967741935484,0.9635685476501267,1.0147282704903522,1.018919072107753,0.4629838709677419,0.9840322580645161,0.9660958904109589,0.10900397366866171,1.0304392576316208,1.324566511387164,0.8909960263313383,0.9695607423683793,0.966410580683824,0.5370161290322581,1.015967741935484,1.0301829268292684,0.849532930476012,0.9635685476501267,0.9580161235968033,0.3978403257213666,1.0147282704903522,1.0377187414996827,0.0651918175146222,1.018919072107753,1.3394634422256433
GaussianNB,,3,0.4625292740046838,0.9852996675817215,0.12487766686239965,1.444430172245058,0.8751223331376004,0.9579407391772388,0.5374707259953162,1.013006348799766,0.8267650511487507,0.9470728318277979,0.41841385597082953,0.9937329079307202,0.08117550349362926,1.4142098754342651,0.4694300518134715,0.08645462360309464,0.9135453763969054,0.5305699481865285,0.8729688186209925,0.42105263157894735,0.057399898631525594,0.7162710262120651,1.0504587983680067,1.377943039091944,1.377943039091944,0.3909365576364438,0.8987322668276486,0.5338097855964816,0.8546878110278018,0.9930992221912123,1.038423043259305,0.961576956740695,1.0069007778087877,0.9537962325277581,0.9973612243918821,1.0237756048621036,0.46597966290907766,0.9930992221912123,0.9852996675817215,0.10566614523274714,1.038423043259305,1.444430172245058,0.8943338547672528,0.961576956740695,0.9579407391772388,0.5340203370909223,1.0069007778087877,1.013006348799766,0.8498669348848715,0.9537962325277581,0.9470728318277979,0.4197332437748884,0.9973612243918821,0.9937329079307202,0.06928770106257742,1.0237756048621036,1.4142098754342651
GaussianNB,,4,0.4562268803945746,0.9832288138336537,0.1308950914340712,1.3092717356432468,0.8691049085659288,0.9656458295283298,0.5437731196054254,1.0145188574456594,0.8251748251748252,0.9553269208441623,0.39339875111507583,1.0566495381190053,0.07574206755373593,1.4036686266223377,0.46400885935769653,0.09997549620191126,0.9000245037980887,0.5359911406423035,0.863761720904578,0.3723076923076923,0.053960077269800386,0.7138360405030196,1.0432379718094005,1.3015017034247804,1.3015017034247804,0.3697669696894762,0.887998802126226,0.5396732788798133,0.8483843142459028,0.9922180210368781,1.03091959523216,0.9690804047678401,1.007781978963122,0.9614131042702472,1.0210910588073836,1.0217819902839356,0.46011786987613557,0.9922180210368781,0.9832288138336537,0.11543529381799122,1.03091959523216,1.3092717356432468,0.8845647061820088,0.9690804047678401,0.9656458295283298,0.5398821301238644,1.007781978963122,1.0145188574456594,0.8444682730397016,0.9614131042702472,0.9553269208441623,0.38285322171138403,1.0210910588073836,1.0566495381190053,0.06485107241176816,1.0217819902839356,1.4036686266223377
GaussianNB,,5,0.46573751451800227,1.0038013254082119,0.12460876369327079,1.22689398861413,0.8753912363067292,0.9743505775352548,0.5342624854819977,0.9967096470499185,0.8262179809141135,0.9585477161893146,0.4193254329990884,1.1290187829425558,0.08223954060705496,1.5046933359069634,0.4639737991266376,0.10156440967978486,0.8984355903202151,0.5360262008733624,0.861947680808969,0.3714069591527988,0.05465534979423868,0.7123729408056525,1.0383531416397604,1.2639462047190166,1.2639462047190166,0.37316697488930733,0.8895742440198586,0.5351716375914463,0.8477871408665649,1.0017637153913648,1.023044354013486,0.9769556459865141,0.9982362846086353,0.9642703001051445,1.0479184738462897,1.0275841908128163,0.46485565682231994,1.0017637153913648,1.0038013254082119,0.11308658668652782,1.023044354013486,1.22689398861413,0.8869134133134722,0.9769556459865141,0.9743505775352548,0.5351443431776801,0.9982362846086353,0.9967096470499185,0.8440828308615412,0.9642703001051445,0.9585477161893146,0.3953661960759436,1.0479184738462897,1.1290187829425558,0.06844744520064683,1.0275841908128163,1.5046933359069634
GaussianNB,,6,0.461629279811098,1.016461620866717,0.1301949970454993,1.28784942925873,0.8698050029545007,0.967627165284341,0.538370720188902,0.9863036711761108,0.8224172856178258,0.9528373542173847,0.40823634735899733,1.0786798348201174,0.08133971291866028,1.508938617327166,0.4541531823085221,0.10109489051094889,0.8989051094890511,0.5458468176914779,0.8631245217011042,0.37845923709798057,0.053905249679897564,0.7150357893241044,1.0423868878244729,1.2899871824461127,1.2899871824461127,0.37538684956228224,0.8877942393020982,0.5422773393461104,0.8471236148895229,1.0074760975025758,1.0291001065345504,0.9708998934654496,0.9925239024974241,0.9592927639167216,1.0297771102610167,1.0274344632387626,0.45789123105981006,1.0074760975025758,1.016461620866717,0.1156449437782241,1.0291001065345504,1.28784942925873,0.8843550562217759,0.9708998934654496,0.967627165284341,0.54210876894019,0.9925239024974241,0.9863036711761108,0.842770903659465,0.9592927639167216,0.9528373542173847,0.3933477922284889,1.0297771102610167,1.0786798348201174,0.06762248129927892,1.0274344632387626,1.508938617327166
GaussianNB,,7,0.47298919567827136,1.0141979868870625,0.12849268199961983,1.4172760354255474,0.8715073180003802,0.9583972614299611,0.5270108043217286,0.9875916753255923,0.8244174597965211,0.9454261032950141,0.3937219730941704,1.000020725779101,0.07913235589475798,1.4776445687271154,0.4663677130044843,0.09066171923314781,0.9093382807668522,0.5336322869955157,0.8720062381641974,0.3937138130686518,0.053553038105046344,0.7124300392887626,1.0482893434517904,1.3585553649021682,1.3585553649021682,0.3745363555921124,0.8944252959688296,0.5304347826086957,0.8527635856943799,1.0066214826737871,1.037830962766472,0.962169037233528,0.993378517326213,0.9524112216323237,1.0000081600255186,1.0255793177897117,0.46967845434137784,1.0066214826737871,1.0141979868870625,0.10957720061638382,1.037830962766472,1.4172760354255474,0.8904227993836162,0.962169037233528,0.9583972614299611,0.5303215456586221,0.993378517326213,0.9875916753255923,0.8482118489803593,0.9524112216323237,0.9454261032950141,0.3937178930814111,1.0000081600255186,1.000020725779101,0.06634269699990217,1.0255793177897117,1.4776445687271154
GaussianNB,,8,0.4669987546699875,1.0058434715968962,0.1280911901081917,1.2932618551343749,0.8719088098918083,0.9677607228150958,0.5330012453300125,0.9949356579493567,0.826392373306573,0.9566538653047315,0.3923006416131989,1.0334546195224472,0.07671849427168576,1.3927357421629107,0.4642857142857143,0.09904505386875617,0.9009549461312438,0.5357142857142857,0.8638363396392433,0.379601226993865,0.05508474576271186,0.7120705288693192,1.0390491960165316,1.2722663268269208,1.2722663268269208,0.369535040942706,0.8896882494004796,0.5344528083381587,0.8489814876252405,1.0027130403842732,1.0290461362394354,0.9709538637605645,0.9972869596157268,0.9625560336673297,1.012699414619334,1.021633748508974,0.4656422344778509,1.0027130403842732,1.0058434715968962,0.11356812198847394,1.0290461362394354,1.2932618551343749,0.8864318780115261,0.9709538637605645,0.9677607228150958,0.5343577655221491,0.9972869596157268,0.9949356579493567,0.8451143564729082,0.9625560336673297,0.9566538653047315,0.38595093430353195,1.012699414619334,1.0334546195224472,0.0659016200171988,1.021633748508974,1.3927357421629107
GaussianNB,,9,0.4493975903614458,0.9628472510732584,0.12769679300291548,1.3881712624178462,0.8723032069970845,0.9606749469748007,0.5506024096385542,1.032517999563647,0.8276150627615063,0.9517050076964173,0.4102333931777379,1.0301232891062715,0.07673318247274223,1.384372450680646,0.46673819742489275,0.09198922097011264,0.9080107790298874,0.5332618025751072,0.8696130167106421,0.39823717948717946,0.05542813455657492,0.7178185603027455,1.0492403484174386,1.3588863855809463,1.3588863855809463,0.38503916507599045,0.8942069276429484,0.5414301929625426,0.8529626434874925,0.982659392936553,1.0357075720328028,0.9642924279671972,1.017340607063447,0.9580020460508643,1.0119962136905585,1.0213050479161674,0.45806789389316926,0.982659392936553,0.9628472510732584,0.10984300698651406,1.0357075720328028,1.3881712624178462,0.8901569930134859,0.9642924279671972,0.9606749469748007,0.5419321061068307,1.017340607063447,1.032517999563647,0.8486140397360742,0.9580020460508643,0.9517050076964173,0.40423528633245864,1.0119962136905585,1.0301232891062715,0.06608065851465858,1.0213050479161674,1.384372450680646
LR,,0,0.668997668997669,0.9729884664738085,0.023730791674771434,1.0965770910053996,0.9762692083252286,0.9978637659200256,0.331002331002331,1.0594447368640918,0.8839806634439074,0.9684183768582451,0.6995073891625616,1.1432808941151544,0.10262828535669587,1.4401389358848398,0.6875699888017917,0.02164078738232056,0.9783592126176794,0.3124300111982083,0.9128086419753086,0.6118421052631579,0.0712627669452182,0.6495415532608565,1.017413396059837,1.3464349321378124,1.3464349321378124,0.4127163540914644,0.9775525525525526,0.32153055396916047,0.9013336872138544,0.9814276801958773,1.0020900042924508,0.9979099957075491,1.0185723198041228,0.9711720214685987,1.0876652838994039,1.0313655184114776,0.6782838288997304,0.9814276801958773,0.9729884664738085,0.022685789528545997,1.0020900042924508,1.0965770910053996,0.9773142104714541,0.9979099957075491,0.9978637659200256,0.3217161711002696,1.0185723198041228,1.0594447368640918,0.898394652709608,0.9711720214685987,0.9684183768582451,0.6556747472128597,1.0876652838994039,1.1432808941151544,0.08694552615095703,1.0313655184114776,1.4401389358848398
LR,,1,0.6704936854190586,0.9736368273353676,0.024447486798357176,1.2393812872558492,0.9755525132016428,0.995183053712262,0.32950631458094143,1.0583102117617043,0.8815173796791443,0.9663829688918306,0.6966019417475728,1.0860217772384033,0.1048097631012204,1.4212664578780876,0.6886486486486487,0.019725557461406473,0.9802744425385935,0.31135135135135134,0.9121822383624959,0.6414253897550112,0.07374392220421394,0.6493058229419635,1.0194390205435395,1.3934128723366244,1.3934128723366244,0.41684880190615864,0.9784557438794727,0.3201559020044543,0.9000066352597704,0.9818450367704099,1.0047219293369507,0.9952780706630493,1.01815496322959,0.9693351413166484,1.0551765519925618,1.0310658408970064,0.6795711670338537,0.9818450367704099,0.9736368273353676,0.022086522129881825,1.0047219293369507,1.2393812872558492,0.9779134778701182,0.9952780706630493,0.995183053712262,0.3204288329661464,1.01815496322959,1.0583102117617043,0.8968498090208201,0.9693351413166484,0.9663829688918306,0.669013665751292,1.0551765519925618,1.0860217772384033,0.08927684265271717,1.0310658408970064,1.4212664578780876
LR,,2,0.63625,0.9590153970826579,0.025038819875776386,1.257931877071982,0.9749611801242236,0.9947616626012045,0.36375,1.0807907348242813,0.8928091397849462,0.9763192883677809,0.6928571428571428,1.0536741214057508,0.09201012292118582,1.2888873458797554,0.6634408602150538,0.019904750274758798,0.9800952497252412,0.3365591397849462,0.9144643052966334,0.657563025210084,0.071387249797524,0.663622766620176,1.0183658101305675,1.351844165085389,1.351844165085389,0.4411389776513631,0.9781125852634736,0.3491329479768786,0.9059120164554443,0.9728091397849462,1.0051340696010176,0.9948659303989824,1.027190860215054,0.9783448344883129,1.0352941176470587,1.0206228731236617,0.6498454301075269,0.9728091397849462,0.9590153970826579,0.022471785075267592,1.0051340696010176,1.257931877071982,0.9775282149247324,0.9948659303989824,0.9947616626012045,0.3501545698924731,1.027190860215054,1.0807907348242813,0.9036367225407897,0.9783448344883129,0.9763192883677809,0.6752100840336135,1.0352941176470587,1.0536741214057508,0.08169868635935491,1.0206228731236617,1.2888873458797554
LR,,3,0.6615925058548009,0.9717454614153467,0.024270894499902163,1.1905897223656823,0.9757291055000978,0.9960338606101663,0.33840749414519905,1.060270233279601,0.8844541338252557,0.9723124020374687,0.6997578692493946,1.0769000974812113,0.1018018018018018,1.3378337241350942,0.6808290155440415,0.0203856072700479,0.9796143927299521,0.31917098445595854,0.9096398770311814,0.6497890295358649,0.07609451007644197,0.6531594098381657,1.0172182786383401,1.3308524933291161,1.3308524933291161,0.42400362717839646,0.9781165107153638,0.3282023089609676,0.8996748722712494,0.9807634903107594,1.0038852872298543,0.9961147127701457,1.0192365096892404,0.9748142567940743,1.0499688397135296,1.0257072917253598,0.6712107606994212,0.9807634903107594,0.9717454614153467,0.02232825088497503,1.0038852872298543,1.1905897223656823,0.977671749115025,0.9961147127701457,0.9960338606101663,0.3287892393005788,1.0192365096892404,1.060270233279601,0.8970470054282186,0.9748142567940743,0.9723124020374687,0.6747734493926298,1.0499688397135296,1.0769000974812113,0.08894815593912189,1.0257072917253598,1.3378337241350942
LR,,4,0.6202219482120839,0.9136385305636407,0.030028873917228083,1.3847212932904844,0.9699711260827719,0.9914720514824776,0.3797780517879161,1.1825502784982356,0.8902763902763903,0.9752695441517193,0.6637931034482759,1.068935790725327,0.0907614579574161,1.2730293890992879,0.6788482834994463,0.021685861308502807,0.9783141386914972,0.3211517165005537,0.9128516271373415,0.6209850107066381,0.07129565015119796,0.6619803669956073,1.025739254310683,1.4996281377437697,1.4996281377437697,0.42722110681609116,0.9750692520775623,0.34889148191365227,0.903855085926614,0.9413736647126376,1.0083430126087252,0.9916569873912747,1.0586263352873624,0.9774247631390488,1.0428080927416379,1.0194658078062182,0.6495351158557651,0.9413736647126376,0.9136385305636407,0.025857367612865445,1.0083430126087252,1.3847212932904844,0.9741426323871345,0.9916569873912747,0.9914720514824776,0.35046488414423493,1.0586263352873624,1.1825502784982356,0.9015640087068659,0.9774247631390488,0.9752695441517193,0.6423890570774571,1.0428080927416379,1.068935790725327,0.08102855405430703,1.0194658078062182,1.2730293890992879
LR,,5,0.6527293844367015,0.9899008545430771,0.028169014084507005,1.1880354290692605,0.971830985915493,0.9954332907812423,0.34727061556329847,1.019550909794812,0.8818014398124895,0.9665818673992806,0.6749435665914221,1.094620015048909,0.10162748643761302,1.445667820317833,0.6593886462882096,0.02371058420923977,0.9762894157907602,0.3406113537117904,0.9122884150362717,0.616600790513834,0.07029795158286778,0.6592064626664417,1.0185504661796578,1.3335417812302923,1.3335417812302923,0.4227474825485912,0.9745749962389048,0.3438379290939786,0.900205693052883,0.9933407381484919,1.0044584298752672,0.9955415701247328,1.006659261851508,0.9695130247762178,1.058342776077588,1.0313295348547453,0.6560590153624555,0.9933407381484919,0.9899008545430771,0.025939799146873388,1.0044584298752672,1.1880354290692605,0.9740602008531266,0.9955415701247328,0.9954332907812423,0.3439409846375444,1.006659261851508,1.019550909794812,0.8970449274243806,0.9695130247762178,0.9665818673992806,0.645772178552628,1.058342776077588,1.094620015048909,0.0859627190102404,1.0313295348547453,1.445667820317833
LR,,6,0.654073199527745,0.9400400867631311,0.021666338388812267,1.0176988660344988,0.9783336616111877,0.9996150029141035,0.345926800472255,1.1371423547439021,0.8879135719108711,0.9753507196191591,0.7270471464019851,1.178228886190451,0.10034414055424742,1.351923382040946,0.6957928802588997,0.021289537712895323,0.9787104622871047,0.3042071197411003,0.9103531212419372,0.6170678336980306,0.07422324510932106,0.6513464311443724,1.0180666231284106,1.3616091942135022,1.3616091942135022,0.4205273794909736,0.9785665939685644,0.3241262683201804,0.901532745006967,0.9582803192688453,1.0003768006759168,0.9996231993240831,1.0417196807311546,0.9775604506689338,1.1099793127039543,1.0261208954449264,0.6749330398933224,0.9582803192688453,0.9400400867631311,0.021477938050853795,1.0003768006759168,1.0176988660344988,0.9785220619491461,0.9996231993240831,0.9996150029141035,0.3250669601066777,1.0417196807311546,1.1371423547439021,0.8991333465764042,0.9775604506689338,0.9753507196191591,0.6720574900500078,1.1099793127039543,1.178228886190451,0.08728369283178425,1.0261208954449264,1.351923382040946
